host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772822390.940679,5228446,-0.05,0.11,-0.27,175.69,-75.50,102.37,-3.19,-1.69,4.50,-0.15,-0.04,-0.05,40.13,-81.19,19.31,0.44,-1.00,0.62,5,18
1772822390.941443,5228487,-0.40,0.03,-0.24,176.37,-75.69,102.06,-3.75,-6.19,2.37,-0.18,-0.10,0.25,40.06,-81.12,19.19,-5.19,-1.75,-1.37,5,16
1772822390.942306,5228527,-0.25,-0.24,-0.07,176.75,-75.87,101.75,-5.25,-4.69,1.12,0.09,0.04,0.34,40.50,-81.06,19.06,-7.81,-1.37,-2.81,7,18
1772822390.943060,5228567,0.11,-0.22,-0.08,177.00,-76.00,101.50,-8.06,-0.56,1.75,0.32,0.23,0.18,40.56,-80.94,18.94,-4.81,0.13,-2.00,8,18
1772822390.943702,5228606,0.14,0.00,-0.11,177.69,-76.00,100.94,-9.75,1.31,2.50,0.08,0.23,0.36,40.19,-80.87,18.81,-2.81,-0.62,0.25,8,17
1772822390.944316,5228647,0.20,-0.01,-0.17,178.37,-75.94,100.44,-8.38,0.37,1.12,0.06,0.08,-0.47,40.19,-80.87,18.62,-4.31,3.62,-0.44,9,16
1772822390.944899,5228688,0.28,-0.02,-0.07,178.87,-76.00,99.94,-8.94,-7.94,2.87,-0.01,0.05,-0.52,41.31,-80.94,18.62,-2.00,3.00,-2.56,13,16
1772822390.945482,5228728,0.05,0.18,-0.02,179.87,-76.37,99.31,-8.75,-13.63,4.94,0.00,0.13,-0.12,42.75,-81.06,18.62,-0.50,4.62,-2.37,14,15
1772822390.946060,5228768,-0.68,0.26,-0.20,-178.94,-77.00,98.75,-5.56,-16.06,3.69,-0.08,-0.05,-0.08,43.81,-81.25,18.75,2.50,6.50,0.81,16,15
1772822390.946702,5228808,-0.55,0.00,-0.12,-178.12,-77.56,98.44,-2.87,-13.44,3.31,0.54,0.01,-0.63,44.56,-81.50,18.75,2.44,12.31,4.25,15,17
1772822390.947269,5228848,0.37,0.10,0.18,-177.31,-78.12,98.12,-5.69,-15.44,2.94,0.09,0.29,-0.08,45.75,-81.94,18.81,7.69,10.19,4.19,15,21
1772822390.947653,5228888,0.24,0.21,0.38,-176.50,-78.69,97.75,-4.87,-14.31,1.56,-0.17,-0.03,0.29,46.81,-82.25,18.69,-3.94,5.81,3.00,15,25
1772822390.947910,5228929,-0.50,0.33,0.30,-175.75,-79.19,97.50,-5.25,-9.13,2.81,-0.01,0.05,0.13,47.31,-82.50,18.56,1.12,4.00,2.00,14,27
1772822390.948151,5228969,-0.32,0.35,0.11,-174.87,-79.44,97.12,-2.81,-1.31,1.75,0.12,-0.06,0.16,47.88,-82.56,18.56,-0.75,3.00,-0.56,13,29
1772822390.948390,5229008,-0.33,0.13,0.01,-174.19,-79.44,96.94,0.94,2.81,-0.37,-0.20,-0.39,0.21,48.31,-82.56,18.62,-0.37,2.56,-1.44,13,32
1772822390.948630,5229048,-0.27,-0.03,-0.07,-174.31,-79.31,97.00,1.19,5.19,-0.06,-0.12,-0.14,0.18,49.50,-82.56,18.69,-1.75,3.31,-2.69,13,34
1772822390.948877,5229089,-0.19,0.00,-0.18,-174.44,-79.06,97.00,-0.81,7.31,0.06,-0.11,-0.04,0.07,51.31,-82.50,18.81,-2.44,2.69,-3.75,10,35
1772822390.949191,5229129,0.18,0.05,-0.21,-174.56,-78.75,96.94,-1.81,6.31,-0.06,0.01,-0.05,-0.28,53.00,-82.50,18.94,-1.31,3.87,-3.62,8,34
1772822390.949437,5229169,0.45,0.12,-0.22,-174.50,-78.62,96.81,-2.81,-1.25,1.19,0.12,-0.11,-0.46,54.31,-82.50,19.00,0.13,2.50,-2.69,7,33
1772822390.949675,5229209,0.32,0.12,-0.12,-173.87,-78.75,96.62,-2.94,-6.87,3.12,0.10,-0.14,-0.28,55.25,-82.44,19.12,0.06,1.50,-2.44,7,30
1772822390.949913,5229249,-0.03,0.18,0.04,-172.62,-79.06,96.31,-2.37,-9.50,5.56,0.11,-0.09,-0.03,56.50,-82.44,19.25,0.00,1.81,-2.00,7,25
1772822390.950155,5229290,-0.29,0.21,0.10,-171.00,-79.31,96.00,-1.00,-4.62,5.87,-0.05,-0.07,0.26,57.31,-82.37,19.37,-0.75,1.50,-2.12,6,19
1772822390.950386,5229330,-0.36,0.21,0.00,-169.94,-79.37,95.81,-0.56,0.94,2.81,-0.06,0.06,0.00,58.25,-82.31,19.37,-3.19,2.75,-2.12,6,13
1772822390.950619,5229370,-0.13,0.10,-0.04,-169.62,-79.31,95.75,-0.19,1.87,-1.06,-0.13,-0.14,-0.01,59.38,-82.31,19.31,-3.37,1.00,-2.87,6,10
