host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772821792.243944,4629746,0.06,0.31,0.00,-134.06,-80.12,1.37,-2.12,-5.69,3.25,0.05,-0.03,-0.11,42.38,-76.19,359.31,1.00,2.31,0.06,10,6
1772821792.244456,4629787,-0.06,0.24,0.16,-132.00,-80.19,1.19,-0.37,-6.12,0.94,0.06,-0.08,0.00,42.56,-76.25,359.37,0.62,2.50,0.69,9,5
1772821792.244944,4629828,-0.20,0.00,0.24,-131.06,-80.31,1.19,0.00,-2.75,-1.06,0.05,-0.05,-0.02,42.81,-76.37,359.31,-1.56,4.06,1.81,9,4
1772821792.245427,4629868,-0.17,-0.02,0.22,-131.00,-80.44,1.19,-2.94,0.06,-1.94,-0.01,0.03,-0.08,43.13,-76.56,359.19,-1.25,6.00,3.06,10,4
1772821792.245892,4629907,0.05,0.10,0.15,-131.31,-80.44,1.12,-4.19,1.19,-2.44,0.04,0.15,-0.28,43.38,-76.81,359.06,0.81,5.62,3.69,10,3
1772821792.246561,4629948,0.25,0.20,0.16,-131.31,-80.50,1.06,-1.94,-0.88,-1.62,0.02,0.16,-0.40,43.38,-77.12,359.06,5.44,3.06,3.44,8,3
1772821792.247116,4629989,0.13,0.29,0.19,-130.31,-80.62,1.00,1.62,-5.25,-0.56,-0.07,0.14,-0.38,43.25,-77.37,359.06,5.31,0.62,1.56,6,3
1772821792.247586,4630029,-0.20,0.13,0.28,-128.94,-80.75,1.19,5.94,-7.37,-1.56,0.02,0.00,0.09,42.94,-77.44,359.19,2.75,-1.75,0.50,6,2
1772821792.248166,4630070,-0.40,-0.24,0.31,-128.81,-81.00,1.69,6.87,-2.94,-4.81,0.03,-0.04,0.28,42.63,-77.37,359.19,-3.75,-0.31,1.44,5,2
1772821792.248676,4630112,-0.30,-0.37,0.15,-130.31,-81.12,2.12,2.12,4.44,-7.50,-0.05,0.13,0.15,42.63,-77.50,358.87,-4.94,2.31,2.00,5,2
1772821792.249178,4630153,-0.09,-0.11,0.00,-133.12,-81.25,2.37,-1.12,9.69,-8.50,-0.05,0.11,0.04,42.69,-77.56,358.75,-0.56,1.56,0.94,4,3
1772821792.249660,4630192,0.12,-0.07,-0.08,-136.25,-81.19,2.62,1.44,9.50,-6.81,0.02,0.03,-0.05,42.88,-77.62,358.81,1.87,0.88,-1.50,5,4
1772821792.250186,4630231,0.20,-0.08,-0.12,-138.56,-81.06,2.94,4.06,6.19,-3.00,0.01,0.01,-0.15,43.00,-77.56,359.00,3.06,0.25,-1.87,5,5
1772821792.250869,4630272,0.20,-0.12,-0.08,-139.69,-80.94,3.12,4.75,3.94,0.69,-0.03,-0.02,-0.05,43.13,-77.50,359.19,5.06,-1.75,-2.56,4,6
1772821792.251601,4630314,0.19,-0.14,-0.05,-139.87,-80.81,3.25,3.62,-0.31,2.19,0.04,-0.10,0.06,43.13,-77.37,359.44,3.06,-2.19,-2.44,3,7
1772821792.252152,4630355,-0.07,-0.18,0.00,-139.44,-80.87,3.31,0.19,-1.25,0.94,0.04,-0.03,0.11,43.19,-77.31,359.50,-2.06,-0.94,-1.06,2,7
1772821792.252773,4630394,-0.18,-0.12,0.00,-139.44,-80.87,3.31,-2.37,0.44,-1.56,-0.04,0.01,0.16,43.31,-77.25,359.37,-5.69,1.62,-0.06,2,7
1772821792.253248,4630433,0.11,0.00,-0.07,-140.12,-80.87,3.25,-4.44,2.44,-2.19,0.01,0.05,-0.09,43.63,-77.31,359.31,-0.62,1.37,-0.25,3,7
1772821792.253538,4630474,0.18,0.15,-0.09,-140.37,-80.87,3.06,-2.44,0.81,0.37,0.00,0.00,-0.15,43.69,-77.31,359.37,2.31,0.81,-0.75,3,7
1772821792.253795,4630515,0.13,0.14,-0.09,-139.81,-80.81,3.00,2.50,-2.87,3.25,0.03,-0.06,-0.05,43.75,-77.31,359.50,3.81,-0.19,-1.00,3,7
1772821792.254056,4630556,-0.05,0.03,0.05,-138.69,-80.81,2.94,2.50,-3.87,3.00,0.01,-0.04,-0.06,43.69,-77.25,359.62,2.44,-0.69,-1.06,3,5
1772821792.254316,4630596,-0.03,-0.03,0.08,-137.75,-80.81,2.94,0.37,-3.12,1.31,-0.01,-0.12,0.05,43.63,-77.19,359.75,1.25,-0.69,-0.94,3,4
1772821792.254617,4630635,-0.07,-0.03,0.08,-137.12,-80.87,2.94,-1.25,-2.12,0.75,0.00,-0.04,0.04,43.75,-77.19,359.81,-0.56,-0.25,-0.88,3,4
1772821792.254864,4630678,-0.12,-0.03,0.06,-136.81,-80.94,2.87,-2.56,0.06,-1.56,0.03,-0.03,0.05,43.88,-77.19,359.75,-3.31,0.56,-0.31,3,3
