host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772724006.914866,2895815,0.01,-0.12,-0.01,-59.44,-76.37,241.50,0.88,-0.69,0.94,-0.06,0.06,-0.01,149.06,-51.81,348.06,-0.31,-0.69,-0.19,2,1
1772724006.915830,2895858,-0.04,-0.12,0.00,-59.44,-76.37,241.44,-1.44,0.31,1.19,-0.08,0.06,-0.06,149.06,-51.81,348.06,-0.44,-0.50,-0.31,2,1
1772724006.916539,2895900,-0.01,-0.03,-0.03,-59.50,-76.31,241.37,-2.87,0.62,1.50,-0.08,0.10,-0.03,149.06,-51.81,348.06,-0.13,-0.37,0.06,2,1
1772724006.917176,2895941,0.00,0.02,0.00,-59.56,-76.25,241.12,-3.00,0.50,1.44,-0.06,0.11,-0.04,149.06,-51.81,348.06,-0.25,-0.19,0.06,2,1
1772724006.917860,2895982,-0.03,0.02,-0.01,-59.69,-76.25,241.00,-2.12,0.94,1.25,-0.08,0.10,-0.06,149.06,-51.81,348.06,0.37,0.06,-0.13,2,1
1772724006.918928,2896023,0.04,0.00,-0.07,-59.81,-76.25,240.87,-2.06,0.50,0.94,-0.05,0.10,-0.05,149.06,-51.81,348.06,-0.06,0.00,0.13,2,1
1772724006.919700,2896064,-0.02,0.00,-0.04,-59.81,-76.19,240.81,-1.06,0.31,0.25,-0.06,0.10,-0.03,149.06,-51.81,348.06,0.13,-0.06,-0.31,2,2
1772724006.920428,2896106,-0.03,0.00,0.00,-59.88,-76.25,240.81,-0.19,1.06,-0.06,-0.08,0.07,-0.03,149.06,-51.81,348.12,0.06,-0.13,-0.69,2,2
1772724006.921110,2896145,0.06,-0.07,-0.04,-60.06,-76.25,240.81,0.19,1.75,0.06,-0.04,0.07,-0.06,149.00,-51.81,348.12,-0.13,0.25,-0.94,2,2
1772724006.921709,2896185,0.01,-0.06,-0.06,-60.25,-76.31,240.81,-0.69,1.00,0.19,-0.07,0.09,0.01,149.00,-51.75,348.19,-0.13,0.13,-0.94,2,2
1772724006.922303,2896227,-0.05,-0.01,-0.01,-60.38,-76.31,240.75,-1.50,1.81,0.31,-0.04,0.10,-0.07,148.94,-51.75,348.19,-0.06,0.19,-0.81,2,3
1772724006.922958,2896269,0.04,0.03,-0.03,-60.63,-76.37,240.69,-0.94,1.44,0.31,-0.04,0.08,-0.07,148.94,-51.75,348.25,-0.19,0.31,-0.69,2,3
1772724006.923575,2896312,0.01,0.01,-0.09,-60.75,-76.37,240.69,0.06,0.37,0.37,-0.05,0.11,-0.08,148.94,-51.75,348.25,0.13,0.19,-0.56,2,3
1772724006.924175,2896353,0.03,-0.02,-0.08,-60.75,-76.37,240.69,0.31,0.06,0.13,-0.08,0.06,-0.02,148.87,-51.75,348.25,0.31,0.31,-0.62,2,3
1772724006.924857,2896394,0.00,-0.01,-0.07,-60.75,-76.37,240.69,-0.94,-0.50,0.19,-0.06,0.11,-0.02,148.87,-51.69,348.25,0.13,0.37,-0.50,2,3
1772724006.925444,2896434,-0.01,0.00,-0.07,-60.63,-76.37,240.62,-1.06,-1.25,-0.88,-0.04,0.07,-0.06,148.87,-51.69,348.31,-0.25,0.19,-1.12,3,4
1772724006.926166,2896475,0.00,-0.05,-0.02,-60.38,-76.37,240.62,-1.00,-1.37,-0.37,-0.05,0.12,0.00,148.81,-51.63,348.37,-0.13,0.50,-1.19,2,4
1772724006.926791,2896517,-0.03,-0.06,0.00,-60.13,-76.31,240.62,-1.50,-0.88,0.37,-0.06,0.12,0.00,148.75,-51.63,348.44,0.13,0.50,-0.75,3,4
1772724006.927266,2896559,-0.03,0.00,0.02,-60.13,-76.37,240.50,-2.62,1.12,0.31,-0.07,0.07,-0.09,148.75,-51.56,348.50,0.06,1.31,-0.88,3,4
1772724006.927758,2896599,-0.01,0.00,-0.05,-60.13,-76.37,240.44,-3.19,0.94,-0.25,-0.01,0.08,-0.11,148.75,-51.50,348.50,-0.13,0.81,-0.56,2,4
1772724006.928223,2896640,0.05,0.07,-0.05,-60.06,-76.37,240.31,-3.31,0.50,-0.62,-0.03,0.09,-0.07,148.75,-51.50,348.50,-0.06,0.44,-0.31,2,3
1772724006.928759,2896680,0.08,0.02,-0.06,-59.81,-76.44,240.25,-2.19,-0.75,-2.19,-0.04,0.08,-0.05,148.75,-51.50,348.50,-0.13,-0.19,-0.50,1,2
1772724006.929260,2896722,-0.07,0.07,0.03,-59.44,-76.44,240.25,-0.88,-1.37,-0.13,-0.07,0.08,-0.04,148.75,-51.50,348.50,0.13,0.25,-0.50,2,2
1772724006.929762,2896764,-0.04,0.02,0.02,-59.44,-76.44,240.31,1.12,0.94,0.25,-0.03,0.08,-0.08,148.75,-51.50,348.50,-0.31,0.56,-0.19,2,2
1772724006.930233,2896805,0.08,0.03,-0.04,-59.69,-76.50,240.31,2.00,0.94,0.37,-0.05,0.11,-0.06,148.75,-51.50,348.50,0.13,0.25,-0.13,1,2
1772724006.930691,2896846,0.02,0.07,-0.10,-59.75,-76.50,240.44,2.81,-1.62,-0.37,0.00,0.09,-0.11,148.75,-51.50,348.50,-0.25,-0.31,-0.25,1,1
1772724006.931148,2896886,-0.03,0.00,-0.10,-59.69,-76.44,240.56,3.87,-1.19,-0.50,-0.10,0.09,-0.02,148.75,-51.50,348.50,0.13,-0.50,-0.37,1,1
1772724006.931624,2896927,0.00,-0.07,-0.11,-59.56,-76.44,240.69,3.25,-1.81,-0.50,-0.11,0.10,-0.03,148.75,-51.50,348.50,-0.25,-0.37,-0.25,1,1
1772724006.932079,2896970,-0.01,-0.06,-0.13,-59.44,-76.37,240.81,1.06,-1.44,-0.81,-0.07,0.11,-0.03,148.75,-51.50,348.50,-0.06,0.06,-0.06,1,1
1772724006.932545,2897012,0.06,0.01,-0.06,-59.13,-76.44,240.87,-0.81,-1.44,-2.75,-0.06,0.12,-0.05,148.75,-51.50,348.50,-0.13,0.44,-0.25,1,2
1772724006.933081,2897054,0.01,0.02,-0.08,-58.63,-76.50,240.94,0.19,-2.19,-1.75,-0.06,0.11,-0.01,148.75,-51.50,348.50,-0.06,0.25,-0.25,1,2
1772724006.933504,2897096,-0.05,0.01,-0.05,-58.19,-76.44,241.06,2.12,-1.87,-0.75,-0.11,0.12,-0.07,148.75,-51.50,348.56,0.44,0.56,0.37,2,2
1772724006.933911,2897136,-0.04,-0.09,0.02,-57.88,-76.44,241.19,1.62,-2.00,-1.25,-0.09,0.10,-0.03,148.81,-51.50,348.56,-0.13,0.37,-0.25,1,2
1772724006.934305,2897178,-0.05,-0.07,0.05,-57.69,-76.44,241.25,0.75,-1.50,-0.19,0.01,0.11,-0.05,148.81,-51.50,348.56,-0.19,0.19,0.00,1,2
1772724006.934692,2897220,0.04,-0.09,-0.01,-57.63,-76.44,241.25,0.06,-0.06,-0.06,-0.03,0.11,-0.09,148.81,-51.50,348.56,-0.06,0.50,-0.06,2,2
1772724006.935070,2897262,0.05,-0.03,-0.03,-57.56,-76.44,241.19,-0.94,-1.37,0.06,-0.03,0.10,-0.13,148.81,-51.50,348.56,0.06,0.13,-0.19,2,2
1772724006.935451,2897303,-0.03,-0.01,-0.01,-57.25,-76.37,241.19,-0.50,-2.19,0.37,-0.03,0.13,-0.08,148.81,-51.50,348.56,0.31,-0.44,0.06,2,3
1772724006.935818,2897344,0.02,0.03,0.00,-57.00,-76.31,241.25,-0.25,-1.81,0.13,-0.01,0.13,-0.08,148.81,-51.50,348.56,0.19,-0.06,-0.06,2,2
1772724006.936194,2897383,-0.06,-0.08,0.00,-56.75,-76.31,241.25,0.06,-1.44,-0.06,-0.06,0.11,-0.07,148.75,-51.50,348.56,0.19,-0.62,-0.37,1,2
1772724006.936561,2897426,-0.04,-0.03,0.00,-56.63,-76.25,241.25,-0.13,-0.31,1.44,-0.07,0.10,-0.03,148.75,-51.50,348.56,0.25,-0.44,0.25,1,2
1772724006.936941,2897467,-0.05,-0.01,0.00,-56.69,-76.19,241.19,-0.75,-0.37,0.44,-0.07,0.15,-0.11,148.75,-51.50,348.56,0.06,-0.19,-0.06,1,2
1772724006.937303,2897508,0.07,0.00,-0.09,-56.69,-76.19,241.12,-1.00,0.19,0.31,-0.10,0.11,-0.03,148.75,-51.50,348.56,0.31,-0.31,-0.31,1,1
1772724006.937670,2897550,-0.06,0.02,-0.04,-56.69,-76.19,241.12,1.00,-0.75,0.50,-0.06,0.13,-0.05,148.75,-51.50,348.56,0.19,-0.25,-0.69,1,1
1772724006.938024,2897590,0.03,-0.10,-0.03,-56.75,-76.19,241.12,0.37,0.44,0.19,-0.08,0.10,0.00,148.75,-51.50,348.62,0.13,-0.31,-0.94,1,2
1772724006.938404,2897632,-0.02,-0.04,-0.02,-56.75,-76.19,241.12,-0.75,-0.37,0.31,-0.04,0.09,-0.06,148.69,-51.44,348.62,-0.25,-0.19,-0.75,1,2
1772724006.938864,2897674,0.09,-0.06,-0.07,-56.69,-76.12,241.06,-1.37,-0.31,1.62,-0.05,0.11,-0.05,148.69,-51.44,348.62,0.25,0.19,-0.31,1,2
1772724006.939244,2897716,0.00,-0.02,-0.04,-56.63,-76.06,240.94,-1.25,-1.87,1.37,-0.06,0.14,-0.10,148.69,-51.44,348.62,-0.13,0.00,-0.62,1,2
1772724006.939591,2897758,0.03,-0.04,-0.06,-56.50,-76.00,240.87,-1.31,-1.62,1.69,-0.08,0.09,-0.03,148.69,-51.44,348.69,0.44,-0.13,-0.37,1,3
1772724006.939926,2897799,-0.06,0.06,0.00,-56.31,-75.87,240.75,-1.56,-2.56,1.81,-0.10,0.10,-0.06,148.69,-51.44,348.69,-0.25,0.25,-0.56,1,2
1772724006.962576,2897839,-0.07,0.03,0.00,-56.06,-75.81,240.69,-1.62,-0.94,-0.44,-0.08,0.13,-0.01,148.62,-51.44,348.69,-0.31,-0.44,-0.56,1,2
1772724007.004428,2897881,0.00,0.05,-0.01,-55.94,-75.81,240.62,-0.94,-0.44,-0.13,-0.02,0.08,-0.04,148.62,-51.44,348.69,-0.25,-0.44,-0.69,1,2
1772724007.045587,2897923,0.00,0.02,-0.02,-55.94,-75.81,240.62,0.13,-0.37,0.06,-0.04,0.10,-0.05,148.62,-51.44,348.69,0.00,-0.25,-0.25,1,3
1772724007.087530,2897964,0.00,-0.02,-0.01,-55.94,-75.81,240.62,-0.06,0.50,0.25,-0.07,0.08,-0.05,148.62,-51.44,348.69,0.25,-0.50,0.13,2,3
1772724007.129493,2898006,-0.02,-0.01,-0.04,-55.94,-75.81,240.62,-0.37,0.31,0.37,-0.07,0.08,-0.05,148.62,-51.44,348.69,0.06,-0.25,0.25,1,3
1772724007.171430,2898048,-0.02,0.00,0.01,-56.00,-75.81,240.62,-0.94,1.06,0.50,-0.03,0.12,-0.04,148.62,-51.44,348.69,-0.19,-0.25,0.19,1,2
1772724007.211226,2898088,0.00,-0.05,0.02,-56.13,-75.81,240.56,-1.12,1.69,0.75,-0.07,0.12,-0.05,148.62,-51.44,348.69,0.25,-0.56,0.06,1,2
1772724007.252958,2898130,0.00,0.00,-0.02,-56.44,-75.81,240.44,-1.56,2.06,1.50,-0.08,0.12,-0.05,148.62,-51.44,348.69,-0.06,-0.06,0.25,1,2
1772724007.294058,2898171,-0.03,0.00,-0.05,-56.81,-75.81,240.31,-1.37,2.19,1.81,-0.06,0.15,-0.02,148.62,-51.44,348.69,0.06,0.00,0.06,1,2
