host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772651674.562317,140437,0.05,-0.09,0.02,-166.00,-70.50,356.75,0.44,-4.19,-1.19,0.05,-0.03,-0.13,-5.37,-64.50,357.75,-2.31,-4.81,0.19,5,2
1772651674.563267,140477,-0.10,-0.10,0.09,-165.87,-70.69,356.81,-0.81,-4.31,-0.31,0.12,0.08,0.07,-5.25,-64.31,357.69,-3.06,-4.31,0.94,5,2
1772651674.564169,140516,-0.13,-0.12,0.07,-165.81,-70.81,356.75,-2.50,-0.88,0.50,0.08,0.12,0.06,-5.25,-64.19,357.62,-1.56,-1.81,0.75,4,2
1772651674.565052,140557,-0.08,-0.01,0.05,-165.75,-70.81,356.62,-3.75,1.44,0.19,0.00,0.14,0.00,-5.25,-64.19,357.56,-0.56,-0.25,0.37,3,2
1772651674.565922,140597,0.01,0.03,0.05,-165.62,-70.69,356.37,-2.62,1.94,0.44,0.02,0.11,-0.12,-5.31,-64.12,357.56,0.56,-0.62,0.25,2,2
1772651674.566824,140638,0.06,0.02,0.04,-165.56,-70.62,356.25,-0.50,2.00,1.06,0.05,0.05,-0.09,-5.31,-64.12,357.56,1.25,-0.62,-0.31,1,2
1772651674.567739,140678,-0.02,-0.02,0.00,-165.44,-70.56,356.25,1.06,1.69,1.37,0.03,0.03,-0.02,-5.37,-64.12,357.56,-0.06,-0.06,-0.50,2,1
1772651674.568699,140717,-0.08,-0.11,-0.04,-165.50,-70.50,356.25,0.88,2.81,0.13,0.04,0.05,0.09,-5.31,-64.12,357.56,-3.06,-0.13,-0.19,2,2
1772651674.569698,140756,0.00,-0.17,-0.05,-165.62,-70.37,356.25,-2.00,4.25,-0.06,0.02,0.03,-0.05,-5.19,-64.12,357.50,-2.25,1.06,-0.69,2,1
1772651674.570808,140798,0.14,-0.08,-0.04,-165.56,-70.19,356.06,-4.81,4.12,2.19,0.06,-0.08,-0.05,-5.19,-64.25,357.56,3.37,3.00,-1.12,2,1
1772651674.571914,140838,0.00,0.09,-0.07,-165.00,-70.00,355.50,-5.69,2.94,4.19,0.01,-0.10,0.04,-5.25,-64.31,357.69,2.87,1.75,-0.31,2,2
1772651674.572914,140879,0.03,0.16,-0.08,-164.37,-69.81,354.94,-6.87,3.62,4.25,0.03,-0.06,-0.02,-5.31,-64.37,357.75,1.44,1.19,1.00,2,1
1772651674.573891,140918,0.06,0.28,-0.07,-163.81,-69.62,354.37,-7.56,3.25,1.81,0.00,-0.09,0.00,-5.44,-64.37,357.75,1.56,0.69,1.31,2,2
1772651674.574816,140957,0.10,0.28,-0.02,-163.50,-69.56,354.00,-6.31,1.44,-1.44,0.03,0.02,-0.09,-5.62,-64.37,357.69,0.31,-0.31,1.75,3,2
1772651674.575588,140999,0.04,0.22,0.03,-163.44,-69.50,353.69,-4.31,1.87,-2.56,0.04,0.00,-0.01,-5.75,-64.31,357.62,0.44,-1.00,1.50,3,3
1772651674.576364,141039,0.09,0.16,0.05,-163.56,-69.44,353.56,-1.44,1.37,-3.06,0.05,0.02,-0.04,-5.87,-64.31,357.56,1.25,-1.25,1.81,3,3
1772651674.577146,141079,0.01,0.03,-0.01,-163.94,-69.44,353.69,1.06,1.31,-4.44,0.02,0.02,-0.04,-6.06,-64.25,357.50,-0.94,-2.50,2.06,3,3
1772651674.578019,141118,0.04,-0.09,0.00,-164.56,-69.44,353.94,1.81,0.88,-5.44,0.00,0.07,-0.14,-6.19,-64.12,357.37,-1.94,-2.81,2.50,4,3
1772651674.578895,141158,0.16,-0.18,0.01,-165.06,-69.44,354.19,1.87,-0.13,-5.87,-0.01,0.16,-0.28,-6.31,-64.06,357.25,-1.50,-3.06,1.31,4,3
1772651674.579728,141200,0.20,-0.14,0.07,-165.69,-69.56,354.50,1.62,-3.81,-4.75,0.00,0.13,-0.24,-6.37,-64.00,357.25,1.62,-0.62,-1.00,4,4
1772651674.580583,141240,0.08,-0.07,0.08,-166.19,-69.87,354.94,3.62,-7.06,-2.81,0.07,0.08,-0.29,-6.44,-64.06,357.31,3.56,1.00,-0.88,4,3
1772651674.581434,141280,-0.07,-0.01,0.10,-166.31,-70.19,355.31,6.00,-8.31,-0.75,0.00,0.05,-0.17,-6.56,-64.12,357.44,3.12,0.94,-0.88,3,4
1772651674.582291,141320,-0.09,-0.07,0.11,-166.50,-70.50,355.75,7.19,-7.25,-1.12,0.03,0.04,-0.01,-6.62,-64.12,357.50,1.75,-0.50,-0.44,3,3
1772651674.583125,141359,-0.27,-0.13,0.07,-166.75,-70.75,356.12,6.31,-5.31,-2.87,0.10,0.00,0.10,-6.62,-64.06,357.50,-1.00,-2.06,0.19,3,3
1772651674.583908,141401,-0.28,-0.25,0.00,-167.31,-70.94,356.62,3.62,0.13,-2.44,0.11,0.01,0.22,-6.50,-64.00,357.44,-2.56,-1.62,-0.19,3,3
1772651674.584722,141441,-0.18,-0.17,-0.02,-167.75,-70.87,356.87,-0.19,4.06,-0.50,0.09,0.00,0.21,-6.44,-63.94,357.37,-1.50,-0.06,-0.13,3,2
1772651674.585512,141481,-0.07,-0.03,-0.09,-167.75,-70.62,356.75,-2.69,7.19,1.81,0.04,0.03,0.10,-6.37,-63.88,357.37,-0.44,1.06,-0.19,3,2
1772651674.586287,141520,0.07,0.02,-0.11,-167.56,-70.31,356.37,-3.81,8.25,2.69,0.05,0.08,0.06,-6.37,-63.94,357.37,-0.69,1.50,-0.44,3,2
1772651674.587039,141559,0.14,0.15,-0.12,-167.31,-69.94,356.06,-3.56,8.56,2.69,0.07,0.02,0.00,-6.31,-64.06,357.37,1.12,3.19,-1.06,2,2
1772651674.587692,141602,0.18,0.27,-0.06,-167.06,-69.62,355.75,-3.19,7.37,3.00,0.04,-0.02,-0.18,-6.37,-64.19,357.50,6.19,4.94,-2.00,2,2
1772651674.588432,141642,0.21,0.37,-0.01,-166.56,-69.25,355.25,-2.12,5.12,2.44,0.04,-0.27,-0.07,-6.50,-64.37,357.75,4.87,2.75,-0.06,2,2
