host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772396214.725552,5970937,0.04,-0.05,0.07,-90.19,-76.31,265.06,9.19,-1.75,-0.19,0.25,-0.23,0.02,-161.62,-65.56,72.56,7.31,-1.62,3.62,3,6
1772396214.726322,5970977,0.00,-0.10,0.09,-90.25,-76.31,265.44,7.12,-1.50,0.19,0.26,-0.23,0.00,-161.62,-65.56,72.87,5.87,-1.31,3.00,3,6
1772396214.726998,5971016,-0.02,-0.03,0.09,-90.25,-76.37,265.69,4.69,-0.75,0.62,0.26,-0.27,0.00,-161.69,-65.56,73.12,4.31,-0.31,2.06,3,6
1772396214.727533,5971056,0.02,-0.03,0.07,-90.37,-76.31,265.81,2.25,-0.19,1.56,0.28,-0.23,0.02,-161.81,-65.56,73.37,2.50,-0.19,1.25,3,6
1772396214.728076,5971097,0.00,0.04,0.04,-90.37,-76.25,265.81,0.44,-0.06,1.00,0.26,-0.22,-0.01,-161.94,-65.50,73.50,0.56,0.75,-0.19,3,6
1772396214.728621,5971138,0.08,-0.03,0.05,-90.37,-76.25,265.75,-1.37,-0.50,1.44,0.28,-0.26,-0.02,-162.12,-65.50,73.56,-0.88,0.81,-1.44,3,6
1772396214.729143,5971178,0.04,-0.02,0.12,-90.12,-76.12,265.56,-3.50,-1.25,2.37,0.29,-0.19,0.03,-162.37,-65.50,73.62,-1.94,0.31,-1.75,3,6
1772396214.729668,5971217,0.00,0.08,0.14,-89.81,-76.06,265.31,-5.94,-0.31,2.75,0.25,-0.18,0.04,-162.50,-65.50,73.62,-2.50,0.81,-1.81,3,6
1772396214.730202,5971257,0.00,0.14,0.13,-89.50,-75.94,265.00,-6.37,0.31,2.31,0.22,-0.16,0.03,-162.56,-65.50,73.50,-3.37,0.62,-1.62,3,6
1772396214.731019,5971298,-0.02,0.15,0.13,-89.25,-75.81,264.62,-5.62,0.75,1.81,0.22,-0.10,0.08,-162.62,-65.50,73.37,-3.62,0.81,-1.50,3,5
1772396214.731794,5971338,0.02,0.11,0.07,-89.12,-75.75,264.37,-4.87,1.00,1.25,0.25,-0.09,0.10,-162.62,-65.50,73.25,-3.62,0.94,-1.69,3,5
1772396214.732337,5971378,0.02,0.06,0.09,-89.06,-75.69,264.12,-3.81,1.31,0.19,0.22,-0.09,0.09,-162.69,-65.44,73.12,-3.31,0.81,-1.62,3,5
1772396214.732723,5971418,0.03,0.04,0.06,-89.06,-75.69,264.00,-3.25,1.06,0.25,0.25,-0.07,0.12,-162.69,-65.44,73.00,-3.31,0.56,-0.69,3,5
1772396214.733073,5971458,0.02,0.07,0.09,-89.06,-75.69,263.87,-2.94,1.12,-0.56,0.23,0.00,0.13,-162.62,-65.44,72.81,-2.94,0.50,-0.31,3,5
1772396214.733415,5971499,0.03,0.06,0.04,-89.06,-75.75,263.75,-2.81,0.06,-1.75,0.22,-0.04,0.13,-162.50,-65.44,72.62,-2.56,0.50,-0.19,3,5
1772396214.733756,5971539,0.01,0.03,0.01,-89.00,-75.81,263.75,-1.31,0.06,-2.19,0.22,-0.02,0.12,-162.37,-65.44,72.50,-2.56,0.44,-0.06,3,4
1772396214.734101,5971579,0.03,-0.03,0.02,-89.00,-75.94,263.81,0.13,-0.31,-2.62,0.25,-0.02,0.08,-162.31,-65.44,72.31,-2.56,0.25,0.13,3,4
1772396214.734599,5971619,-0.01,-0.07,0.08,-88.87,-76.00,263.94,-0.37,-0.81,-2.56,0.24,0.00,0.14,-162.19,-65.44,72.19,-2.31,0.56,0.00,2,4
1772396214.735067,5971659,0.00,-0.16,0.06,-88.81,-76.12,264.06,-1.19,-0.69,-3.12,0.23,-0.02,0.12,-162.12,-65.44,72.06,-2.37,0.62,-0.06,2,4
1772396214.735514,5971700,0.01,-0.14,0.06,-88.69,-76.25,264.12,-1.37,-1.00,-2.31,0.24,-0.01,0.13,-162.00,-65.44,71.94,-1.69,0.19,-0.13,2,4
1772396214.735965,5971740,-0.01,-0.13,0.06,-88.37,-76.31,264.19,-1.00,-1.31,-1.25,0.23,-0.04,0.12,-161.94,-65.44,71.81,-1.50,0.31,0.00,2,4
1772396214.736410,5971780,-0.02,-0.13,0.07,-88.12,-76.31,264.19,-0.94,-1.50,-0.37,0.25,0.00,0.09,-161.87,-65.44,71.75,-1.12,0.31,-0.19,2,4
1772396214.736853,5971820,0.00,-0.09,0.12,-87.87,-76.31,264.12,-1.25,-1.37,-0.19,0.26,0.00,0.10,-161.87,-65.44,71.69,-1.00,0.06,-0.19,2,3
1772396214.737283,5971861,0.00,-0.06,0.13,-87.62,-76.31,264.12,-1.50,-1.56,-0.13,0.25,0.00,0.11,-161.81,-65.44,71.62,-0.37,0.13,-0.44,2,3
1772396214.737731,5971901,-0.02,-0.03,0.13,-87.31,-76.31,264.06,-0.56,-1.25,0.00,0.21,-0.04,0.09,-161.81,-65.44,71.62,-0.44,-0.31,-0.31,2,2
1772396214.738172,5971941,0.02,-0.10,0.09,-87.12,-76.31,264.06,0.06,-0.88,0.19,0.20,-0.03,0.12,-161.81,-65.44,71.62,0.13,-0.13,-0.37,2,2
1772396214.738625,5971981,-0.05,0.00,0.13,-87.06,-76.31,264.06,-0.31,-0.56,1.12,0.20,-0.03,0.07,-161.81,-65.44,71.62,0.25,0.06,0.06,2,2
1772396214.739082,5972021,-0.01,-0.03,0.14,-87.06,-76.31,264.06,-0.31,-0.44,-0.13,0.23,-0.01,0.08,-161.81,-65.44,71.62,0.13,0.31,-0.56,2,2
1772396214.739678,5972062,0.05,-0.05,0.13,-87.00,-76.31,264.06,-0.13,-0.75,0.13,0.28,-0.10,0.07,-161.87,-65.44,71.62,-0.25,-0.06,-1.00,2,1
1772396214.740010,5972102,-0.01,-0.05,0.16,-86.81,-76.31,264.06,0.06,-1.69,0.50,0.27,-0.09,0.11,-161.94,-65.44,71.69,-0.06,-0.25,-0.81,2,1
1772396214.740328,5972142,-0.03,-0.04,0.13,-86.69,-76.25,264.00,-0.62,-0.31,1.12,0.20,-0.09,0.09,-162.00,-65.44,71.69,-0.13,0.00,-0.75,2,1
1772396214.740746,5972182,0.00,0.00,0.13,-86.69,-76.19,263.94,-1.19,0.31,1.25,0.23,-0.11,0.07,-162.06,-65.44,71.75,0.00,-0.19,-0.81,2,0
1772396214.741121,5972222,0.00,0.00,0.12,-86.69,-76.12,263.81,-1.06,0.19,2.00,0.22,-0.07,0.09,-162.06,-65.44,71.75,0.19,-0.31,0.00,1,0
1772396214.741503,5972262,-0.01,0.08,0.11,-86.62,-76.12,263.75,-0.75,0.56,0.94,0.24,-0.10,0.07,-162.06,-65.44,71.75,-0.25,-0.25,-0.13,0,0
1772396214.741951,5972303,0.03,0.04,0.11,-86.75,-76.06,263.69,-0.19,0.75,0.88,0.24,-0.07,0.10,-162.06,-65.44,71.75,0.25,-0.19,0.25,0,0
1772396214.742450,5972343,0.02,0.05,0.07,-86.87,-76.06,263.69,0.19,0.75,0.25,0.25,-0.08,0.09,-162.06,-65.44,71.75,0.31,-0.06,0.13,0,0
1772396214.742893,5972383,0.01,0.00,0.08,-87.00,-76.06,263.69,0.62,0.62,-0.37,0.22,-0.08,0.07,-162.06,-65.44,71.75,0.00,-0.50,0.31,0,0
1772396214.743279,5972423,0.00,-0.01,0.12,-87.00,-76.06,263.69,0.62,0.19,-0.56,0.24,-0.09,0.08,-162.06,-65.44,71.75,0.13,-0.44,0.31,0,0
1772396214.743667,5972463,0.00,-0.02,0.08,-87.06,-76.06,263.75,1.06,-0.06,-0.44,0.26,-0.10,0.08,-162.06,-65.44,71.75,0.19,-0.56,0.37,1,0
1772396214.744038,5972503,0.00,-0.06,0.10,-87.06,-76.06,263.81,0.81,-0.19,0.00,0.24,-0.10,0.10,-162.06,-65.44,71.75,0.13,0.00,0.19,1,0
1772396214.744455,5972543,-0.03,-0.06,0.09,-87.12,-76.06,263.81,0.44,0.13,0.25,0.22,-0.10,0.09,-162.06,-65.44,71.75,-0.13,0.13,0.37,1,0
1772396214.744839,5972584,0.01,-0.02,0.14,-87.12,-76.06,263.81,-0.37,0.13,0.25,0.24,-0.08,0.08,-162.06,-65.44,71.75,-0.25,0.06,0.44,0,0
1772396214.745230,5972624,-0.01,0.01,0.10,-87.12,-76.06,263.81,-0.31,0.44,0.06,0.25,-0.07,0.09,-162.06,-65.44,71.75,-0.50,0.00,0.31,0,0
1772396214.745593,5972664,0.02,0.01,0.13,-87.12,-76.06,263.81,-0.13,0.37,-0.13,0.24,-0.04,0.09,-162.06,-65.44,71.75,-0.75,0.13,0.13,1,1
1772396214.745962,5972704,-0.02,-0.01,0.11,-87.06,-76.06,263.81,0.37,0.13,-0.94,0.25,-0.06,0.08,-162.06,-65.44,71.69,-0.50,0.31,0.06,1,2
1772396214.746322,5972744,0.00,-0.03,0.09,-87.12,-76.12,263.94,1.06,0.06,-0.69,0.21,-0.06,0.08,-162.06,-65.44,71.69,0.19,0.13,0.19,1,2
1772396214.746671,5972784,0.00,-0.10,0.10,-87.19,-76.12,263.94,1.56,0.19,-0.31,0.25,-0.11,0.08,-162.06,-65.44,71.69,-0.13,-0.19,0.19,1,2
1772396214.746996,5972825,-0.02,-0.05,0.10,-87.19,-76.12,264.00,0.37,-0.19,0.56,0.16,-0.06,0.06,-162.06,-65.44,71.69,-0.37,0.00,0.44,2,2
1772396214.747327,5972865,0.00,-0.02,0.11,-87.19,-76.12,264.00,-0.37,0.06,-0.69,0.24,-0.04,0.07,-162.00,-65.44,71.69,-0.56,-0.19,0.00,2,2
1772396214.747660,5972905,0.04,-0.03,0.11,-87.19,-76.12,264.00,-0.94,-0.50,-0.56,0.28,-0.05,0.09,-162.00,-65.44,71.62,-0.75,-0.13,-0.37,2,2
1772396214.758933,5972945,-0.01,-0.04,0.14,-87.00,-76.12,264.00,-0.13,-0.94,-0.37,0.28,-0.06,0.08,-162.00,-65.44,71.62,-0.50,-0.37,-0.13,2,3
1772396214.798433,5972985,-0.01,-0.04,0.17,-86.94,-76.12,264.00,0.31,-0.13,0.31,0.22,-0.06,0.07,-162.00,-65.44,71.62,-0.13,-0.44,0.25,2,3
1772396214.838622,5973025,-0.03,0.00,0.17,-86.94,-76.12,264.00,-0.06,0.56,0.13,0.23,-0.05,0.08,-162.00,-65.44,71.62,0.13,-0.31,0.25,2,3
1772396214.878604,5973066,0.00,-0.03,0.13,-87.06,-76.12,264.00,0.37,1.00,-0.25,0.20,-0.04,0.05,-162.00,-65.44,71.62,0.19,0.25,0.31,1,2
1772396214.919122,5973106,-0.02,-0.03,0.09,-87.12,-76.12,264.00,1.25,0.25,-0.31,0.26,-0.08,0.06,-162.00,-65.44,71.62,0.37,-0.19,0.25,1,2
1772396214.959099,5973146,0.01,-0.10,0.09,-87.19,-76.12,264.06,1.75,-0.13,0.50,0.22,-0.09,0.07,-162.00,-65.44,71.62,0.88,-0.44,0.19,1,2
1772396214.999140,5973186,0.00,-0.09,0.14,-87.25,-76.12,264.06,1.12,-0.25,0.81,0.24,-0.07,0.08,-162.00,-65.50,71.69,-0.37,-0.56,0.00,1,2
1772396215.039449,5973226,-0.04,-0.08,0.16,-87.25,-76.12,264.06,-0.62,0.62,-0.06,0.22,-0.01,0.13,-162.00,-65.50,71.69,-0.44,0.00,-0.06,1,2
1772396215.079939,5973266,0.00,-0.05,0.11,-87.44,-76.12,264.00,-1.06,1.12,-0.62,0.22,-0.09,0.07,-162.00,-65.50,71.69,-0.44,-0.13,-0.06,1,3
1772396215.119848,5973307,-0.02,-0.03,0.10,-87.50,-76.12,264.00,0.25,0.50,1.06,0.20,-0.08,0.08,-162.00,-65.50,71.69,0.25,-1.00,0.37,1,3
1772396215.159959,5973347,0.00,-0.01,0.13,-87.69,-76.06,263.94,0.94,0.62,1.12,0.31,-0.06,0.06,-162.00,-65.50,71.69,0.06,-0.44,0.50,1,3
1772396215.199900,5973387,0.04,-0.05,0.11,-87.87,-76.06,264.00,0.25,0.94,-0.56,0.27,-0.01,0.07,-162.00,-65.50,71.69,0.62,0.19,0.37,1,3
1772396215.240202,5973427,0.00,-0.03,0.08,-87.94,-76.06,264.00,0.37,-0.06,-0.37,0.20,-0.15,0.08,-162.00,-65.50,71.69,-0.06,-0.31,-0.31,1,3
