host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772823605.362188,6442917,-0.13,-0.01,-0.09,-132.00,-82.50,100.19,-1.00,13.50,-3.25,-0.04,-0.06,0.18,75.44,-78.87,12.13,1.06,-6.19,-2.19,4,33
1772823605.364142,6442958,0.11,-0.02,-0.24,-135.44,-82.19,100.25,-0.13,12.44,-2.94,0.00,0.04,-0.05,74.25,-78.75,12.25,3.00,-5.62,-0.75,4,34
1772823605.365440,6442999,0.17,0.03,-0.16,-138.25,-81.94,100.31,-0.19,9.44,-3.56,-0.03,-0.05,0.03,73.00,-78.69,12.31,1.06,-5.94,-0.62,5,36
1772823605.366958,6443039,0.09,-0.05,-0.19,-140.50,-81.75,100.44,0.13,7.19,-2.75,-0.05,0.01,-0.01,72.00,-78.62,12.31,-1.44,-4.37,-0.31,5,32
1772823605.368966,6443078,0.14,-0.17,-0.15,-142.31,-81.69,100.50,-0.81,4.00,-3.31,-0.02,0.03,-0.05,71.31,-78.56,12.25,-1.94,-3.94,-0.62,4,28
1772823605.369554,6443118,0.08,-0.15,-0.09,-143.56,-81.62,100.56,-2.81,1.44,-2.06,0.02,0.06,-0.10,70.62,-78.50,12.13,-1.50,-4.00,-0.06,5,27
1772823605.370080,6443159,0.04,-0.12,-0.05,-144.12,-81.62,100.56,-4.00,-0.37,-1.06,0.02,0.12,-0.12,70.00,-78.50,12.06,-0.50,-3.62,0.19,5,29
1772823605.370613,6443199,-0.02,-0.08,0.01,-144.12,-81.69,100.37,-4.50,-1.31,-1.06,-0.01,0.09,-0.03,69.44,-78.44,12.06,1.25,-3.19,-0.13,6,31
1772823605.371148,6443240,-0.01,0.01,0.03,-144.06,-81.75,100.25,-4.56,-1.19,-1.37,-0.02,0.03,0.02,68.81,-78.44,12.06,3.00,-2.69,-0.31,6,32
1772823605.371629,6443279,-0.16,0.15,0.04,-143.94,-81.81,100.12,-2.37,-0.88,-0.56,-0.03,-0.02,0.07,68.25,-78.37,12.19,2.31,-2.75,-0.50,7,32
1772823605.371995,6443318,-0.18,0.09,0.08,-143.75,-81.81,100.06,1.94,1.00,1.06,-0.02,-0.04,0.10,67.75,-78.31,12.25,0.88,-2.69,-0.75,8,32
1772823605.372265,6443360,-0.11,-0.14,-0.02,-143.75,-81.75,100.12,2.50,1.87,1.31,-0.04,0.00,0.00,67.37,-78.25,12.25,-0.31,-2.31,-1.50,10,30
1772823605.372509,6443400,-0.07,-0.13,-0.07,-144.12,-81.69,100.19,-0.44,2.75,0.13,0.00,-0.03,0.06,67.06,-78.12,12.31,0.62,-2.56,-1.87,11,28
1772823605.372754,6443440,-0.13,-0.03,-0.14,-144.69,-81.56,100.12,-1.81,3.81,-0.13,-0.12,-0.02,0.16,66.69,-78.00,12.44,0.56,-2.25,-1.94,11,27
1772823605.372988,6443480,0.00,-0.03,-0.14,-145.31,-81.44,100.06,-0.56,4.81,0.25,-0.07,0.00,0.02,66.50,-77.94,12.50,0.25,-0.94,-1.75,12,28
1772823605.373225,6443519,0.03,-0.07,-0.11,-145.87,-81.31,100.00,0.06,3.19,1.87,-0.03,-0.01,0.00,66.44,-77.81,12.56,-0.37,-1.50,-2.44,13,30
1772823605.373460,6443561,-0.02,-0.05,-0.08,-145.87,-81.12,99.94,-0.37,2.12,2.44,0.03,-0.04,0.02,66.37,-77.75,12.63,0.06,-1.31,-2.06,14,30
1772823605.373695,6443601,-0.20,0.02,-0.02,-145.75,-81.00,99.81,-1.00,3.87,1.75,-0.03,-0.05,0.06,66.44,-77.62,12.69,0.25,-0.25,-1.69,15,29
1772823605.373936,6443641,-0.22,0.10,0.00,-146.12,-80.81,99.69,-0.62,6.75,0.75,-0.06,-0.02,0.02,66.44,-77.56,12.81,1.06,0.19,-1.69,15,28
1772823605.374172,6443681,-0.01,0.10,-0.05,-147.06,-80.56,99.62,0.00,8.69,-0.19,-0.02,0.01,-0.01,66.50,-77.50,12.88,0.00,0.75,-1.62,15,27
1772823605.374413,6443720,0.08,0.06,-0.05,-148.19,-80.31,99.62,0.75,8.13,-0.81,-0.01,-0.01,-0.08,66.69,-77.44,12.94,0.31,0.19,-1.87,17,24
1772823605.374646,6443761,0.10,-0.01,0.00,-149.19,-80.06,99.62,1.25,5.94,-0.19,0.00,-0.02,-0.11,66.81,-77.37,13.00,0.56,0.19,-1.44,17,22
1772823605.374877,6443802,0.01,0.03,-0.01,-149.75,-79.87,99.69,1.06,3.81,1.06,-0.05,-0.05,-0.05,66.87,-77.37,13.06,0.37,0.25,-1.87,17,21
1772823605.375107,6443842,-0.10,-0.01,0.00,-150.06,-79.75,99.69,0.88,3.06,0.50,-0.03,-0.07,-0.02,67.06,-77.31,13.13,-0.50,0.25,-1.87,16,18
1772823605.375361,6443882,-0.25,-0.06,-0.02,-150.44,-79.62,99.69,-0.19,4.06,-0.88,-0.01,-0.06,0.12,67.25,-77.25,13.13,-3.44,1.56,-1.19,15,16
1772823605.375620,6443921,-0.04,-0.09,-0.04,-151.25,-79.50,99.69,-2.56,6.50,-2.50,0.03,0.02,0.06,67.81,-77.25,13.06,-3.31,2.81,0.00,14,15
1772823605.375862,6443962,0.10,0.00,-0.07,-152.37,-79.31,99.62,-3.87,5.50,-3.56,-0.03,0.00,-0.14,68.25,-77.25,13.00,-1.50,2.00,-0.37,14,13
1772823605.376093,6444002,0.01,0.10,-0.09,-153.25,-79.19,99.56,-2.56,3.25,-1.25,-0.03,-0.06,-0.06,68.50,-77.31,13.00,0.94,0.69,-0.62,14,12
1772823605.376310,6444043,-0.05,0.13,-0.04,-153.50,-79.12,99.50,0.62,2.75,0.50,-0.06,-0.07,0.00,68.50,-77.25,13.06,1.87,0.44,-0.19,13,12
1772823605.376543,6444082,0.03,0.05,-0.06,-153.62,-78.94,99.50,2.37,3.50,1.94,-0.01,-0.08,-0.14,68.56,-77.31,13.13,2.69,1.25,0.00,12,12
1772823605.376896,6444122,0.06,0.00,-0.05,-153.56,-78.81,99.50,2.25,2.12,3.12,-0.05,-0.06,-0.06,68.62,-77.31,13.25,4.37,1.62,-0.13,11,11
1772823605.377319,6444163,0.03,0.05,-0.05,-153.25,-78.69,99.50,2.75,-1.12,2.12,-0.04,-0.19,-0.07,68.56,-77.31,13.38,2.94,0.19,-0.69,9,10
