host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772394759.414521,4515595,0.01,-0.29,0.17,-175.25,-84.75,266.31,-11.63,-11.63,0.75,-0.19,-0.12,-0.08,-4.44,-84.69,69.87,-21.19,2.00,-7.87,4,4
1772394759.414875,4515635,-0.01,-0.29,0.30,-175.31,-85.00,265.87,-14.56,-7.87,1.12,-0.17,-0.18,0.20,-4.06,-84.94,69.31,-23.44,-0.19,-7.44,4,3
1772394759.415207,4515675,-0.09,0.02,0.31,-175.31,-85.12,265.12,-17.44,-2.19,3.00,-0.10,-0.10,0.14,-3.75,-85.19,68.62,-26.81,0.88,-5.69,3,3
1772394759.415533,4515714,-0.07,0.13,0.30,-175.19,-85.00,264.31,-16.00,4.25,2.69,-0.27,-0.12,0.22,-3.56,-85.31,68.06,-27.37,1.56,-4.50,3,3
1772394759.415800,4515753,-0.11,0.13,0.14,-175.12,-84.94,263.62,-15.25,6.50,-0.81,-0.28,-0.06,0.22,-3.37,-85.50,67.12,-28.69,6.87,-1.75,3,2
1772394759.416065,4515795,-0.05,0.15,0.05,-175.19,-84.87,263.00,-17.56,12.19,-2.94,-0.17,0.07,0.09,-3.19,-85.75,65.94,-27.19,6.31,-2.31,2,2
1772394759.416388,4515836,0.26,0.26,0.03,-175.25,-84.75,262.31,-17.31,16.94,-4.00,0.03,0.12,-0.16,-3.00,-86.00,65.12,-22.00,3.00,-3.75,2,2
1772394759.416793,4515876,0.63,0.18,-0.01,-175.37,-84.62,261.69,-15.19,14.69,-2.62,0.22,0.28,-0.39,-2.87,-86.19,64.62,-12.06,3.19,-3.25,2,2
1772394759.417139,4515916,0.62,0.20,0.04,-175.44,-84.44,261.19,-11.19,6.19,2.87,0.21,0.37,-0.49,-2.81,-86.25,64.50,1.75,2.06,-1.19,2,2
1772394759.417453,4515955,0.61,0.32,0.11,-175.12,-84.12,260.50,-6.19,0.25,8.19,0.21,0.40,-0.53,-2.94,-86.25,64.69,15.50,-2.06,2.06,3,3
1772394759.417769,4515996,0.34,0.60,0.26,-174.69,-83.87,260.06,2.87,-7.69,8.56,-0.22,0.29,-0.12,-3.25,-86.00,65.31,19.75,-7.81,3.12,3,4
1772394759.418075,4516037,0.09,0.51,0.27,-174.50,-83.81,260.06,9.94,-8.38,1.69,-0.15,0.28,-0.16,-3.44,-85.75,65.81,17.94,-7.75,4.62,3,5
1772394759.418398,4516077,0.00,-0.01,0.19,-174.50,-83.94,260.56,12.25,-7.31,-4.37,-0.18,0.28,0.12,-3.69,-85.37,66.31,19.56,-5.19,4.81,3,7
1772394759.418704,4516116,0.02,-0.16,0.19,-174.81,-84.31,261.37,10.56,-7.31,-8.50,-0.17,0.18,0.26,-3.87,-85.19,66.69,16.37,-3.94,5.25,2,7
1772394759.419024,4516155,-0.02,-0.41,0.21,-175.25,-84.81,262.25,9.25,-5.19,-13.31,-0.18,0.07,0.40,-4.12,-84.94,67.06,13.50,-3.87,4.56,2,8
1772394759.419338,4516197,-0.06,-0.45,0.16,-175.87,-85.37,263.19,8.69,-0.94,-15.25,-0.22,0.16,0.48,-4.37,-84.62,67.31,7.94,2.56,3.87,2,9
1772394759.419645,4516237,0.07,-0.51,0.18,-176.56,-86.06,264.25,8.75,1.06,-14.31,-0.14,0.33,0.12,-4.56,-84.50,67.44,10.13,-0.19,2.50,2,10
1772394759.419948,4516278,0.23,-0.54,0.21,-177.31,-86.69,265.37,8.06,1.19,-12.19,0.00,0.34,-0.06,-4.69,-84.37,67.81,10.69,-4.44,0.62,2,10
1772394759.420253,4516317,0.29,-0.53,0.25,-178.00,-87.19,266.19,6.75,0.69,-9.19,0.01,0.19,-0.12,-4.75,-84.25,68.06,12.50,-7.69,-1.25,2,11
1772394759.420559,4516356,0.18,-0.46,0.24,-178.50,-87.62,266.94,5.44,-0.13,-6.19,0.03,0.26,-0.21,-4.75,-84.06,68.56,12.00,-8.19,-2.12,1,12
1772394759.420870,4516398,0.23,-0.34,0.11,-178.81,-87.87,267.50,3.69,-0.50,-2.37,-0.07,0.11,-0.12,-4.75,-83.94,69.19,11.63,-9.31,-3.00,1,11
