host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772652235.104286,701020,0.03,0.03,-0.18,-176.44,-86.25,0.13,0.81,2.19,2.00,0.03,-0.05,0.04,-8.81,-67.31,8.19,-1.19,-0.56,-1.69,4,3
1772652235.104578,701060,0.05,0.03,-0.17,-176.37,-86.19,0.00,-0.56,-0.19,2.06,0.05,-0.10,-0.02,-8.63,-67.31,8.19,-1.19,-0.19,-1.50,3,3
1772652235.104850,701101,0.06,0.03,-0.16,-176.25,-86.06,359.87,-1.62,1.19,2.75,0.04,-0.07,0.10,-8.38,-67.31,8.25,-2.12,-0.50,-1.06,3,3
1772652235.105139,701140,0.14,0.03,-0.10,-176.19,-86.00,359.69,-2.87,0.56,2.37,0.05,-0.06,-0.01,-8.25,-67.31,8.19,-2.12,0.00,-0.37,3,3
1772652235.105412,701180,0.06,0.07,-0.09,-176.06,-85.87,359.50,-4.06,-1.00,2.62,0.01,-0.06,-0.04,-8.19,-67.31,8.19,-0.44,0.81,-0.19,3,4
1772652235.105691,701221,0.08,0.07,-0.02,-175.94,-85.81,359.25,-3.31,-2.81,2.19,0.02,-0.09,-0.01,-8.19,-67.37,8.19,-0.19,0.75,0.00,3,4
1772652235.105958,701261,0.00,0.03,0.01,-175.87,-85.75,359.00,-3.00,-4.12,2.50,0.04,-0.08,-0.12,-8.19,-67.37,8.19,0.50,0.37,-0.44,3,4
1772652235.106231,701301,-0.17,0.07,0.14,-175.75,-85.69,358.81,-3.00,-2.81,2.37,0.05,-0.09,-0.04,-8.13,-67.37,8.19,0.50,0.06,-0.19,3,4
1772652235.106500,701341,-0.01,0.05,0.05,-175.69,-85.62,358.62,-3.12,-1.06,1.31,0.05,-0.07,-0.03,-8.13,-67.37,8.19,-0.13,0.06,0.37,3,4
1772652235.106764,701381,0.02,0.09,0.00,-175.62,-85.56,358.44,-3.19,-1.19,0.44,0.01,-0.06,-0.10,-8.19,-67.37,8.19,0.13,-0.44,0.88,3,4
1772652235.107025,701422,0.00,0.19,0.03,-175.62,-85.56,358.31,-2.06,-1.44,0.00,0.00,0.02,-0.06,-8.25,-67.37,8.13,0.56,-0.69,0.75,2,3
1772652235.107291,701462,-0.05,0.06,0.03,-175.62,-85.56,358.25,0.13,-1.50,-1.06,0.06,0.00,-0.01,-8.31,-67.37,8.13,0.19,-0.69,0.44,3,3
1772652235.107554,701502,-0.06,0.01,0.04,-175.62,-85.62,358.31,1.19,0.81,-1.00,0.07,0.00,-0.03,-8.31,-67.31,8.13,0.75,0.00,0.13,3,3
1772652235.107820,701542,-0.04,-0.02,0.03,-175.69,-85.69,358.44,1.62,1.62,-0.94,0.02,-0.03,-0.05,-8.31,-67.31,8.19,1.06,0.37,0.06,3,3
1772652235.108092,701582,-0.10,-0.04,0.02,-175.75,-85.69,358.50,1.56,3.37,-0.62,0.01,-0.04,-0.02,-8.38,-67.31,8.19,0.56,-0.44,0.25,3,3
1772652235.108368,701623,0.06,-0.05,-0.03,-175.75,-85.69,358.56,0.88,2.87,-0.94,0.02,-0.03,-0.05,-8.38,-67.31,8.19,-0.13,-0.44,0.19,2,3
1772652235.108640,701663,0.02,-0.08,-0.07,-175.81,-85.69,358.62,0.19,1.50,-1.06,0.02,-0.02,-0.03,-8.38,-67.31,8.19,-0.19,-0.62,0.13,2,3
1772652235.108920,701703,0.04,-0.04,-0.05,-175.81,-85.69,358.62,-0.88,1.00,0.00,0.05,-0.02,-0.08,-8.38,-67.31,8.19,-0.25,-0.56,0.25,2,3
1772652235.109197,701743,-0.02,0.00,-0.02,-175.81,-85.69,358.62,-0.94,1.25,0.56,0.07,-0.01,0.00,-8.38,-67.31,8.19,-0.31,-0.44,0.00,2,3
1772652235.109485,701783,0.04,0.00,-0.06,-175.81,-85.69,358.56,-0.94,2.19,0.56,0.05,-0.02,0.00,-8.38,-67.31,8.19,-0.31,0.44,-0.13,3,3
1772652235.109769,701824,0.02,-0.01,-0.04,-175.81,-85.62,358.50,-1.00,1.62,0.19,0.03,0.00,-0.04,-8.38,-67.31,8.19,-0.19,0.06,-0.31,2,3
1772652235.110054,701864,-0.01,0.07,-0.05,-175.81,-85.62,358.44,-1.19,1.06,0.37,0.02,-0.02,-0.02,-8.38,-67.31,8.19,-0.06,0.19,0.25,2,3
1772652235.110339,701904,-0.01,-0.05,-0.03,-175.81,-85.62,358.44,-0.62,1.19,-0.31,0.03,-0.04,-0.04,-8.38,-67.31,8.19,-0.19,0.25,-0.31,3,4
1772652235.110613,701944,0.08,0.00,-0.02,-175.81,-85.62,358.37,-1.62,1.87,0.44,0.08,-0.09,0.00,-8.38,-67.31,8.19,-0.25,-0.37,0.00,3,4
1772652235.110881,701984,0.01,0.04,0.00,-175.81,-85.56,358.31,-1.69,1.81,0.19,0.04,-0.06,0.00,-8.38,-67.31,8.19,-0.37,-0.13,0.13,3,4
1772652235.111144,702025,0.05,0.06,-0.02,-175.81,-85.56,358.19,-2.00,1.06,0.19,0.04,-0.03,0.01,-8.38,-67.31,8.19,-0.50,0.00,0.50,3,4
1772652235.111414,702065,0.01,0.07,0.00,-175.81,-85.56,358.12,-1.56,0.00,-0.62,0.02,-0.04,-0.01,-8.38,-67.31,8.19,0.00,0.37,0.19,2,3
1772652235.111697,702105,0.01,0.07,-0.04,-175.81,-85.62,358.12,-1.00,0.31,-1.56,0.04,-0.04,0.00,-8.38,-67.31,8.19,-0.19,-0.06,0.25,2,3
1772652235.111975,702145,-0.03,0.02,-0.01,-175.87,-85.69,358.19,-0.13,0.56,-1.75,0.04,-0.05,-0.02,-8.38,-67.31,8.19,0.31,0.44,0.06,2,3
1772652235.112242,702185,0.01,0.03,0.00,-175.94,-85.75,358.25,0.00,0.50,-1.31,0.03,-0.03,-0.04,-8.38,-67.31,8.19,1.19,0.88,-0.19,2,3
1772652235.112547,702226,-0.02,0.04,0.00,-176.00,-85.81,358.31,1.00,0.37,-1.50,0.05,-0.03,-0.02,-8.44,-67.37,8.25,0.62,0.25,-0.06,2,3
1772652235.112815,702266,-0.03,0.02,-0.01,-176.06,-85.81,358.37,1.12,1.00,-1.44,0.05,-0.05,0.00,-8.44,-67.37,8.25,0.19,0.19,0.13,2,3
1772652235.113090,702306,0.01,0.02,-0.05,-176.12,-85.87,358.50,0.56,0.62,-1.31,0.03,-0.03,-0.07,-8.44,-67.37,8.25,0.31,0.37,0.00,2,2
1772652235.113360,702346,-0.03,0.01,-0.03,-176.19,-85.94,358.50,0.25,0.69,-1.12,0.01,-0.03,-0.02,-8.44,-67.37,8.25,0.13,-0.25,-0.19,1,3
1772652235.113640,702386,0.00,0.00,-0.01,-176.19,-85.94,358.56,0.13,0.50,-0.88,0.04,-0.04,-0.03,-8.44,-67.37,8.25,-0.50,-0.37,0.19,1,4
1772652235.113920,702427,-0.02,0.00,-0.03,-176.25,-85.94,358.56,-0.69,0.56,-0.19,0.04,-0.03,-0.05,-8.44,-67.37,8.25,-0.19,0.50,0.06,1,4
1772652235.114189,702467,0.04,0.05,-0.02,-176.25,-85.94,358.56,-1.06,0.75,-0.25,0.06,-0.04,-0.06,-8.44,-67.37,8.25,0.62,0.81,0.00,1,4
1772652235.114463,702507,-0.03,0.06,-0.05,-176.25,-85.94,358.50,-0.69,0.81,-0.06,0.01,0.01,-0.02,-8.44,-67.37,8.25,1.00,0.75,-0.19,1,3
