host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772393084.459144,2840596,0.26,-0.17,-0.16,-64.44,-80.62,264.12,4.12,10.81,1.44,0.00,-0.07,0.19,-2.81,-86.19,106.94,-1.31,8.06,0.88,4,4
1772393084.459743,2840638,0.46,-0.14,-0.22,-66.44,-80.62,264.06,3.19,8.75,4.62,0.02,-0.06,0.02,-2.94,-86.31,106.87,1.75,9.44,3.44,4,3
1772393084.460284,2840678,0.48,-0.03,-0.13,-68.81,-80.56,263.87,0.56,3.69,4.31,0.03,-0.08,-0.06,-3.06,-86.44,106.75,0.75,9.88,5.06,4,3
1772393084.460962,2840719,0.30,0.04,0.01,-69.44,-80.44,263.69,-3.69,0.94,3.00,0.06,0.20,-0.19,-3.31,-86.37,106.50,0.94,6.00,4.62,5,3
1772393084.461473,2840758,0.36,0.19,0.08,-69.00,-80.37,263.44,-4.94,-3.50,-1.00,0.00,0.01,-0.01,-3.44,-86.31,106.37,-0.13,4.69,3.87,5,3
1772393084.461975,2840797,0.03,0.09,0.15,-67.56,-80.37,263.44,-2.81,-4.50,-2.75,0.07,0.06,0.06,-3.62,-86.25,106.19,-1.00,5.44,3.50,5,3
1772393084.462477,2840839,0.09,0.00,0.07,-66.81,-80.37,263.44,-0.37,-2.25,-2.62,-0.04,-0.03,0.15,-3.69,-86.12,106.06,0.13,3.37,2.37,5,3
1772393084.463058,2840879,-0.07,-0.11,0.05,-66.06,-80.44,263.56,0.25,-1.19,-1.81,-0.06,-0.10,0.15,-3.75,-86.12,105.94,-0.88,3.87,2.12,5,3
1772393084.463769,2840920,0.04,-0.13,-0.03,-66.12,-80.50,263.62,-0.50,1.44,-0.88,-0.11,-0.04,0.27,-3.81,-86.06,105.87,-1.75,1.62,1.00,5,4
1772393084.464351,2840959,0.18,-0.10,-0.16,-66.50,-80.56,263.62,-2.06,2.12,-0.37,0.01,0.04,0.18,-3.87,-86.06,105.75,-1.81,3.06,0.75,5,4
