host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772394070.131722,3826303,0.08,-0.20,0.09,-60.38,-79.94,259.31,-0.75,3.06,-4.81,-0.01,0.32,-0.02,-4.69,-85.12,82.25,4.12,-0.25,1.62,4,3
1772394070.134319,3826342,0.09,-0.24,-0.05,-60.56,-80.12,259.44,-0.19,4.31,-3.31,-0.01,0.27,-0.10,-4.81,-85.00,82.31,5.62,-3.81,-0.37,3,2
1772394070.134981,3826384,0.07,-0.28,-0.05,-60.88,-80.31,259.56,-0.31,2.75,-1.81,-0.03,0.20,0.04,-4.81,-85.00,82.62,7.31,-6.69,-2.12,3,2
1772394070.136080,3826425,-0.02,-0.24,0.00,-61.06,-80.44,259.62,-0.62,2.81,-1.37,-0.17,-0.12,0.15,-4.69,-85.00,83.06,6.12,-8.13,-4.00,2,2
1772394070.137150,3826465,0.08,-0.27,-0.06,-61.94,-80.56,259.62,-1.25,7.37,1.50,-0.11,-0.05,-0.02,-4.50,-85.06,83.44,2.06,-4.62,-3.62,2,2
1772394070.137874,3826504,0.34,-0.13,-0.12,-63.44,-80.62,259.44,-2.06,4.75,2.62,-0.08,0.01,-0.12,-4.37,-85.12,83.62,0.13,-2.37,-3.06,2,2
1772394070.138588,3826543,0.39,-0.04,-0.15,-63.88,-80.56,259.25,-3.12,-0.75,1.81,-0.02,0.18,-0.18,-4.31,-85.19,83.62,-3.37,-0.19,-2.69,3,2
1772394070.139291,3826585,0.22,-0.06,-0.08,-63.06,-80.44,259.12,-4.31,-5.94,1.00,-0.05,0.19,-0.12,-4.19,-85.25,83.62,-3.44,-2.69,-4.44,3,2
1772394070.140026,3826626,0.08,-0.04,0.01,-61.75,-80.31,258.94,-3.19,-5.62,1.94,-0.07,0.12,-0.03,-4.00,-85.37,83.69,-2.06,-2.87,-3.94,2,2
1772394070.140640,3826666,0.12,0.01,0.02,-60.50,-80.12,258.75,-2.75,-4.69,1.87,-0.12,0.00,0.18,-3.87,-85.37,83.81,-1.69,-2.50,-2.75,2,2
1772394070.141002,3826705,0.06,-0.04,-0.05,-59.88,-80.00,258.62,-2.81,-2.00,1.69,-0.04,0.01,0.07,-3.81,-85.44,83.75,-2.25,-0.06,-1.25,2,2
1772394070.141292,3826744,0.22,0.12,-0.12,-59.81,-79.94,258.44,-3.87,0.44,1.56,-0.04,0.11,0.08,-3.81,-85.44,83.75,-0.50,-1.12,-0.56,2,2
1772394070.141632,3826786,0.17,0.22,-0.08,-59.75,-79.87,258.31,-2.31,-0.88,-0.94,-0.08,0.10,0.01,-3.75,-85.44,83.75,-0.37,-1.25,-0.81,2,2
1772394070.142334,3826826,0.26,0.14,-0.09,-59.56,-79.87,258.31,1.00,-1.50,-1.69,-0.03,0.01,-0.11,-3.75,-85.44,83.81,0.75,-3.87,-2.56,3,2
1772394070.143017,3826867,0.11,0.12,0.00,-59.13,-79.87,258.44,4.87,-3.25,-1.50,-0.01,-0.05,-0.20,-3.56,-85.37,84.00,1.87,-7.25,-4.81,3,2
1772394070.143571,3826906,0.05,0.00,0.15,-58.75,-79.81,258.75,8.56,-3.31,1.00,-0.04,-0.15,-0.11,-3.37,-85.37,84.31,1.81,-8.81,-5.00,3,4
1772394070.144038,3826945,0.16,-0.09,0.09,-58.75,-79.69,258.94,6.87,-2.44,3.50,-0.07,-0.07,-0.11,-3.25,-85.31,84.56,2.12,-7.12,-3.37,2,5
1772394070.144492,3826986,0.10,-0.01,0.08,-58.88,-79.50,258.94,3.00,-2.25,4.00,-0.17,-0.04,-0.05,-3.12,-85.25,84.75,1.19,-2.62,-1.25,2,5
1772394070.144973,3827027,0.00,0.08,0.17,-58.88,-79.31,258.87,-1.06,-1.31,2.31,-0.10,0.08,0.00,-3.19,-85.25,84.69,-0.69,2.81,2.62,3,6
1772394070.145444,3827067,0.33,0.20,-0.08,-59.06,-79.31,258.75,-2.56,1.81,0.00,-0.02,0.17,-0.07,-3.31,-85.25,84.50,0.50,1.62,3.37,3,5
