host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772653325.479807,1791427,0.20,0.61,0.16,-169.69,-67.19,68.50,-18.19,-2.00,6.00,0.00,0.16,-0.16,-14.31,-65.12,17.12,-3.56,-3.75,0.13,3,2
1772653325.480686,1791466,0.31,0.67,0.00,-168.56,-67.25,67.37,-13.81,-1.56,0.44,-0.21,0.05,-0.25,-14.13,-65.06,17.06,-0.62,-1.75,-3.12,3,3
1772653325.481482,1791507,0.22,0.38,0.00,-167.81,-67.44,66.62,-6.12,-8.06,-5.69,0.20,-0.20,-0.70,-13.81,-65.12,17.25,0.50,-0.75,-4.94,4,3
1772653325.482275,1791547,0.24,0.07,0.04,-168.00,-67.81,66.62,-2.81,-9.19,-5.81,-0.04,-0.09,-0.48,-13.38,-64.94,17.44,1.87,-5.44,-2.75,4,3
1772653325.483065,1791587,0.07,0.07,0.08,-168.06,-68.25,66.69,-2.00,-11.81,-3.44,-0.07,0.09,-0.06,-13.19,-64.75,17.56,0.56,-4.56,0.37,4,3
1772653325.483875,1791628,-0.47,0.04,0.00,-168.12,-68.75,66.87,0.50,-11.31,-3.87,-0.05,0.24,0.12,-13.25,-64.56,17.50,3.62,-2.00,3.19,4,3
1772653325.485064,1791669,-0.32,0.12,0.01,-168.44,-69.00,67.12,2.12,-3.69,-4.12,0.09,0.26,0.06,-13.88,-64.44,17.44,3.56,-1.31,4.19,4,4
1772653325.486147,1791710,-0.23,0.13,0.00,-169.12,-69.06,67.56,5.94,3.87,-6.81,0.08,0.19,-0.02,-14.31,-64.37,17.31,2.19,-1.31,3.06,4,4
1772653325.486991,1791753,0.05,-0.16,-0.08,-170.37,-68.81,68.37,10.06,8.75,-8.06,0.11,0.06,-0.02,-14.63,-64.31,17.25,-0.37,-0.37,2.00,4,4
1772653325.487788,1791796,0.10,-0.38,-0.14,-171.56,-68.50,69.12,9.94,8.69,-3.56,0.16,-0.18,-0.07,-14.69,-64.31,17.12,-1.62,0.81,2.25,4,4
1772653325.488594,1791837,-0.26,-0.35,-0.26,-172.37,-68.12,69.87,8.06,8.25,0.69,-0.13,-0.14,0.17,-14.81,-64.31,17.00,-2.25,1.69,1.75,3,3
1772653325.489411,1791877,-0.33,-0.27,-0.40,-172.19,-67.69,70.00,4.75,11.63,8.31,-0.02,-0.07,0.10,-14.88,-64.31,16.87,-1.75,1.19,1.00,3,3
1772653325.490200,1791917,-0.26,0.07,-0.48,-171.44,-67.12,69.69,3.06,15.56,14.50,-0.22,0.10,0.30,-14.81,-64.31,16.81,-1.75,0.00,0.06,2,2
1772653325.491014,1791958,0.49,-0.10,-0.39,-170.44,-66.31,69.25,3.69,16.81,15.06,0.09,-0.03,-0.08,-14.69,-64.37,16.87,-1.31,1.75,-1.37,2,2
1772653325.491821,1791998,0.77,-0.12,-0.41,-169.62,-65.75,68.81,2.12,10.38,12.75,0.13,0.05,-0.05,-14.56,-64.44,16.87,-1.56,1.75,-1.94,2,2
1772653325.492583,1792039,0.50,0.01,-0.43,-168.81,-65.50,68.37,0.31,0.00,9.56,-0.04,0.13,0.00,-14.38,-64.56,16.87,-1.62,2.56,-2.06,2,1
1772653325.493384,1792078,0.25,-0.04,-0.29,-168.25,-65.44,68.19,-0.37,-9.25,5.06,0.03,0.03,-0.19,-14.25,-64.69,16.87,-2.94,2.50,-1.25,2,1
1772653325.494305,1792119,-0.25,-0.16,-0.19,-167.69,-65.87,68.00,-2.31,-12.63,3.37,-0.06,0.08,0.10,-14.13,-64.75,16.81,-4.06,2.06,0.31,2,1
1772653325.495149,1792159,-0.24,-0.19,-0.12,-167.00,-66.19,67.69,-5.50,-8.75,3.62,-0.05,0.07,0.24,-14.06,-64.87,16.69,-3.31,4.12,0.94,2,1
1772653325.496004,1792199,-0.23,-0.19,-0.16,-166.37,-66.44,67.19,-10.44,-5.12,2.75,-0.04,0.05,-0.04,-14.13,-65.00,16.56,-2.31,4.75,1.19,2,1
1772653325.496872,1792240,-0.31,-0.16,-0.11,-165.75,-66.62,66.50,-12.88,-3.50,1.31,0.03,-0.11,-0.54,-14.31,-65.19,16.44,0.06,6.19,1.62,2,1
1772653325.497581,1792280,-0.25,-0.27,0.01,-165.06,-66.62,65.69,-15.94,0.06,3.69,0.01,-0.08,-0.53,-14.50,-65.37,16.31,-1.00,4.44,1.75,2,2
1772653325.498259,1792320,0.83,-0.21,0.11,-163.94,-66.56,64.37,-21.50,-0.56,5.44,-0.03,-0.02,-0.32,-14.75,-65.56,16.25,-0.37,2.87,0.94,2,1
1772653325.498979,1792362,0.47,0.19,0.15,-162.69,-66.94,63.13,-22.75,-16.06,-1.81,0.05,-0.06,-0.39,-14.88,-65.75,16.25,0.56,0.44,0.37,2,1
1772653325.499661,1792401,-0.05,-0.02,0.29,-161.62,-67.69,62.19,-20.12,-16.00,-2.87,0.00,-0.02,-0.10,-14.81,-65.75,16.19,-2.69,0.37,-0.06,1,1
1772653325.500337,1792441,-0.63,0.19,0.27,-160.62,-68.19,61.31,-18.37,-13.13,-1.81,0.02,-0.03,-0.10,-14.75,-65.81,16.12,-3.50,-0.19,-0.25,1,1
1772653325.501000,1792482,-0.30,0.09,0.28,-159.94,-68.44,60.50,-15.38,-0.25,-0.69,0.04,0.00,0.05,-14.56,-65.81,16.06,-2.50,-0.50,-0.81,1,1
1772653325.501658,1792525,0.11,0.05,0.09,-159.44,-68.37,59.69,-13.88,3.00,0.06,-0.03,-0.07,0.11,-14.44,-65.81,16.06,-0.25,-0.88,-0.75,1,1
1772653325.502306,1792565,-0.31,0.14,0.08,-159.00,-68.37,59.00,-12.00,2.31,-0.37,-0.03,-0.05,-0.01,-14.31,-65.81,16.12,1.12,0.69,-1.44,1,1
1772653325.503041,1792606,-0.31,0.17,0.01,-158.62,-68.25,58.31,-10.06,2.94,0.56,0.00,-0.10,-0.08,-14.25,-65.87,16.19,-0.69,0.00,-1.25,1,1
1772653325.503729,1792646,-0.25,0.18,0.08,-158.37,-67.94,57.75,-6.62,11.88,1.94,0.05,-0.05,-0.12,-14.13,-65.87,16.19,0.19,-0.31,-1.00,1,1
1772653325.504384,1792689,0.46,0.04,0.03,-158.44,-67.56,57.25,-5.00,6.75,0.56,0.17,-0.05,-0.22,-14.13,-65.87,16.25,0.31,-0.88,0.19,2,1
1772653325.505017,1792731,0.21,0.15,-0.05,-158.37,-67.37,56.88,-4.87,0.62,-1.69,0.08,0.07,-0.05,-14.13,-65.81,16.19,0.37,-1.37,1.25,2,1
1772653325.505680,1792771,-0.34,0.24,-0.06,-158.50,-67.44,56.81,-1.25,0.31,-2.75,-0.05,0.10,0.05,-14.25,-65.81,16.19,1.94,1.50,0.81,2,1
1772653325.506320,1792812,-0.18,0.10,0.04,-158.75,-67.37,57.00,3.44,2.81,-1.06,0.00,0.07,0.03,-14.44,-65.81,16.19,1.31,-0.69,0.62,3,2
1772653325.506949,1792852,-0.05,0.00,0.00,-159.12,-67.25,57.25,7.06,4.31,0.00,0.06,0.04,-0.10,-14.44,-65.81,16.19,0.19,0.44,-0.25,3,3
1772653325.507620,1792893,-0.02,-0.22,0.00,-159.62,-67.06,57.69,8.25,6.00,-0.13,0.11,-0.05,-0.25,-14.44,-65.81,16.19,-1.81,0.00,-0.37,3,3
1772653325.508239,1792933,0.03,-0.40,-0.02,-160.12,-66.81,58.06,5.56,7.06,0.25,0.02,-0.17,-0.19,-14.38,-65.81,16.12,-1.87,1.06,-0.88,3,3
1772653325.508793,1792973,0.03,-0.33,-0.09,-160.62,-66.62,58.25,0.56,5.94,1.50,-0.03,-0.10,-0.21,-14.19,-65.94,16.19,-1.87,1.44,-1.44,3,4
1772653325.509340,1793014,0.00,0.00,0.00,-160.50,-66.44,58.06,-2.87,3.62,2.56,0.04,-0.03,-0.12,-14.00,-65.94,16.19,-0.50,-1.69,-0.75,4,4
1772653325.509883,1793054,0.10,0.03,0.05,-160.31,-66.25,57.75,-2.00,2.44,2.75,0.05,0.05,0.06,-13.88,-65.94,16.19,0.31,-1.00,-1.25,4,4
1772653325.510421,1793094,0.12,0.13,0.03,-160.06,-66.19,57.56,-0.81,1.94,3.00,0.17,0.03,0.05,-13.81,-65.87,16.25,0.56,-1.31,-0.44,3,4
1772653325.510965,1793135,0.11,0.11,-0.03,-159.87,-66.00,57.44,0.75,3.06,2.50,0.05,0.02,-0.02,-13.81,-65.81,16.25,-0.50,0.13,-1.00,3,4
1772653325.511516,1793176,0.07,0.08,-0.09,-159.87,-65.87,57.38,1.37,3.62,1.12,0.06,-0.02,-0.19,-13.75,-65.81,16.25,-1.75,-0.81,-0.25,3,4
1772653325.512076,1793217,0.07,0.03,-0.12,-160.00,-65.75,57.44,2.12,2.94,-0.62,-0.07,0.03,-0.07,-13.69,-65.81,16.25,-0.56,-1.44,-0.37,2,3
1772653325.512628,1793256,-0.03,0.02,-0.10,-160.19,-65.69,57.56,2.75,0.62,-0.44,-0.07,0.03,0.03,-13.56,-65.75,16.31,0.31,0.00,-1.25,2,2
1772653325.513219,1793295,-0.10,-0.02,-0.04,-160.31,-65.69,57.81,4.25,-0.69,0.75,-0.07,-0.05,-0.07,-13.44,-65.75,16.37,-0.06,-0.81,-1.87,2,2
1772653325.513792,1793337,-0.04,-0.10,-0.04,-160.31,-65.62,57.94,3.75,0.19,2.44,0.00,-0.09,-0.06,-13.25,-65.75,16.44,-0.13,-1.44,-1.37,2,2
1772653325.514350,1793378,0.01,-0.09,0.00,-160.25,-65.62,58.00,1.69,-0.75,2.37,0.05,-0.05,-0.09,-13.13,-65.69,16.50,0.13,-0.94,-0.75,2,1
1772653325.514940,1793419,0.05,-0.04,0.00,-160.06,-65.62,58.00,-0.50,-1.00,1.25,0.05,0.03,-0.12,-13.13,-65.69,16.50,0.37,-0.75,-0.25,2,1
1772653325.556658,1793461,0.01,0.08,-0.01,-159.94,-65.69,57.94,-0.69,-0.88,-0.13,0.04,0.02,-0.10,-13.06,-65.62,16.50,0.25,-0.75,0.00,1,3
1772653325.598948,1793503,-0.08,0.11,-0.01,-159.94,-65.69,57.94,1.00,-0.94,-0.88,0.02,0.03,-0.05,-13.06,-65.62,16.50,0.13,-1.06,0.06,1,3
1772653325.639881,1793544,-0.15,0.05,-0.04,-160.06,-65.69,58.06,3.25,0.25,-0.56,0.03,0.08,0.08,-13.06,-65.56,16.50,-0.06,-0.62,-0.06,1,3
1772653325.680720,1793585,-0.09,-0.01,-0.04,-160.25,-65.69,58.31,4.50,1.44,-0.37,0.03,0.03,0.06,-13.06,-65.56,16.50,-0.37,0.56,-0.13,1,3
1772653325.721674,1793626,-0.05,-0.02,-0.11,-160.50,-65.56,58.56,5.00,2.50,-0.62,-0.04,0.02,0.00,-13.13,-65.56,16.50,-0.31,1.25,-0.50,2,3
1772653325.762328,1793667,0.00,0.05,-0.05,-160.81,-65.50,58.94,6.56,1.69,-0.81,0.00,-0.05,-0.15,-13.13,-65.62,16.44,-1.31,1.56,-1.06,2,3
1772653325.802164,1793707,0.15,-0.13,-0.05,-161.25,-65.44,59.38,8.13,0.25,-0.44,0.03,-0.09,-0.24,-13.00,-65.75,16.50,-1.56,0.31,-1.00,2,4
1772653325.842450,1793747,0.11,-0.10,-0.03,-161.44,-65.50,59.81,6.37,-3.25,1.31,0.06,-0.07,-0.18,-12.81,-65.75,16.50,-0.75,-0.31,-0.94,2,4
1772653325.883259,1793788,0.02,-0.03,-0.01,-161.44,-65.62,60.13,5.37,-4.50,1.44,0.03,-0.08,-0.12,-12.75,-65.75,16.50,-0.19,-0.37,-0.69,2,4
1772653325.925021,1793829,-0.06,0.00,-0.05,-161.37,-65.81,60.38,3.87,-5.37,1.25,-0.01,-0.04,-0.05,-12.69,-65.75,16.50,-0.25,-0.75,-0.25,2,4
1772653325.965577,1793870,-0.10,0.03,-0.01,-161.25,-66.00,60.56,3.31,-5.37,0.81,0.00,0.01,0.02,-12.69,-65.75,16.50,0.19,-1.06,0.06,2,2
1772653326.004871,1793909,-0.15,0.06,-0.02,-161.19,-66.19,60.75,3.75,-4.44,1.12,-0.03,0.06,0.11,-12.69,-65.69,16.50,0.13,-0.75,0.25,2,3
1772653326.043519,1793948,-0.12,0.00,0.00,-161.12,-66.25,61.00,4.25,-2.37,1.25,0.05,0.00,-0.05,-12.69,-65.69,16.56,0.75,0.00,-0.13,2,3
1772653326.085401,1793990,0.00,0.00,-0.05,-161.19,-66.31,61.19,3.87,-0.44,0.56,0.04,-0.03,-0.12,-12.69,-65.69,16.56,0.31,0.37,0.13,3,3
1772653326.127594,1794032,0.07,-0.02,-0.05,-161.37,-66.31,61.38,2.62,-0.62,-1.50,0.03,0.00,-0.11,-12.69,-65.69,16.56,-0.25,0.44,-0.13,2,2
1772653326.167608,1794072,0.01,-0.06,-0.08,-161.56,-66.37,61.63,2.00,-1.81,-1.62,0.03,0.01,-0.02,-12.69,-65.75,16.56,-0.62,-0.25,0.00,2,2
1772653326.207211,1794112,-0.08,-0.07,-0.05,-161.69,-66.44,61.75,1.31,-1.94,-0.62,0.00,-0.02,0.06,-12.69,-65.75,16.56,-0.31,0.06,-0.19,3,3
1772653326.249283,1794154,-0.10,-0.04,-0.01,-161.69,-66.50,61.88,0.75,-0.94,0.75,0.02,-0.03,-0.02,-12.69,-65.75,16.56,0.44,0.62,-0.19,3,3
1772653326.291688,1794196,0.06,-0.02,-0.02,-161.62,-66.56,61.81,-0.06,-0.75,0.81,0.01,-0.02,-0.07,-12.69,-65.75,16.56,0.00,0.69,-0.19,3,2
1772653326.332769,1794237,0.06,0.01,-0.02,-161.56,-66.56,61.81,-0.37,-1.06,0.13,0.07,-0.01,-0.13,-12.69,-65.81,16.50,-0.25,1.19,-0.06,3,2
1772653326.373942,1794278,0.05,0.07,-0.07,-161.50,-66.62,61.88,-0.25,-2.00,0.00,-0.06,0.06,-0.10,-12.75,-65.81,16.50,0.25,0.94,0.13,3,2
1772653326.415827,1794320,-0.02,0.06,0.00,-161.56,-66.75,62.00,2.12,-3.19,-1.75,-0.03,-0.02,-0.10,-12.81,-65.87,16.50,-0.37,0.13,-0.37,3,2
1772653326.455229,1794360,0.04,-0.03,0.02,-161.69,-66.87,62.19,3.00,-3.94,-0.50,0.08,-0.05,-0.11,-12.75,-65.87,16.50,-0.25,-1.00,-0.56,2,2
1772653326.494810,1794399,0.02,0.00,0.06,-161.69,-67.06,62.44,3.69,-4.37,0.62,0.13,-0.04,-0.06,-12.75,-65.87,16.56,0.37,-0.25,-0.06,2,2
1772653326.536173,1794441,-0.10,-0.03,0.00,-161.56,-67.19,62.63,3.50,-3.31,1.94,0.02,0.00,0.02,-12.75,-65.87,16.56,0.75,0.88,-0.06,2,2
1772653326.577765,1794482,-0.14,0.09,-0.02,-161.50,-67.25,62.75,3.37,-1.25,1.81,0.04,-0.05,-0.04,-12.75,-65.94,16.56,0.13,1.81,-0.25,2,2
