host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772820198.643558,3036097,-0.06,0.03,0.00,-88.06,-80.75,15.75,-0.94,-0.62,-0.56,-0.12,-0.09,0.13,102.50,-79.56,19.06,-0.37,0.06,0.94,5,2
1772820198.644539,3036137,-0.04,0.14,-0.09,-88.12,-80.81,15.69,-1.87,1.69,-0.94,-0.07,-0.07,0.19,102.37,-79.62,19.00,-0.37,0.69,1.00,5,3
1772820198.645299,3036178,0.01,0.09,-0.06,-88.37,-80.81,15.75,0.19,0.56,-1.06,-0.11,-0.02,0.19,102.37,-79.62,19.00,1.00,0.37,1.06,5,1
1772820198.646414,3036218,-0.03,0.02,-0.06,-88.75,-80.87,15.81,1.37,1.94,-1.81,-0.08,-0.05,0.14,102.25,-79.69,19.00,0.88,0.50,0.50,5,1
1772820198.647171,3036258,0.01,-0.06,-0.06,-89.31,-80.94,15.94,0.81,1.81,-1.50,-0.10,-0.04,0.14,102.12,-79.69,19.06,1.44,0.19,0.75,4,1
1772820198.647839,3036298,0.02,-0.07,-0.03,-89.44,-81.00,16.00,0.69,0.06,-1.37,-0.10,-0.04,0.10,102.06,-79.75,19.06,0.50,0.69,1.31,4,1
1772820198.649037,3036338,0.00,0.00,-0.02,-89.56,-81.06,16.06,-0.94,1.12,-1.56,-0.06,-0.01,0.05,102.19,-79.75,19.00,0.75,1.19,1.50,4,1
1772820198.649950,3036378,0.06,0.06,-0.01,-89.69,-81.12,16.06,-0.13,-0.50,-1.56,-0.13,0.03,0.08,102.44,-79.81,19.00,1.12,1.56,0.94,3,1
1772820198.650472,3036419,-0.09,-0.03,0.02,-89.44,-81.19,16.19,1.44,-0.69,-2.50,-0.10,0.01,0.23,102.50,-79.81,19.00,-0.37,-0.25,-0.37,3,1
1772820198.651932,3036459,-0.12,-0.13,0.00,-89.75,-81.31,16.31,-0.19,3.19,-2.87,-0.12,-0.04,0.15,102.31,-79.81,19.00,-0.31,-0.62,-0.37,3,1
1772820198.652185,3036499,0.04,-0.20,-0.03,-90.75,-81.44,16.37,-0.88,3.56,-1.50,-0.08,-0.04,0.05,102.19,-79.81,19.00,0.13,-0.25,-0.56,3,1
1772820198.652423,3036539,0.03,-0.07,0.00,-91.37,-81.50,16.31,-3.94,2.87,-1.25,-0.06,-0.14,0.04,102.00,-79.81,19.06,0.50,-0.69,-0.37,4,1
1772820198.652650,3036579,0.00,0.07,0.00,-91.94,-81.50,16.12,-5.50,2.56,0.06,-0.07,-0.12,0.04,101.94,-79.81,19.06,0.94,0.00,0.06,5,1
1772820198.653129,3036619,-0.08,0.23,0.03,-92.37,-81.44,15.88,-3.62,2.87,1.25,-0.09,-0.10,0.12,101.81,-79.81,19.12,0.94,-0.13,-0.19,5,1
1772820198.653446,3036659,-0.05,0.20,0.00,-93.31,-81.37,15.69,-1.94,5.00,1.19,-0.07,-0.08,0.17,101.69,-79.81,19.19,0.31,-0.37,-0.06,5,1
1772820198.653836,3036699,-0.08,0.16,-0.03,-94.50,-81.31,15.63,0.06,4.12,0.44,-0.16,0.00,0.23,101.56,-79.81,19.19,1.37,-1.12,0.00,4,1
1772820198.654369,3036740,-0.08,0.06,-0.05,-95.75,-81.31,15.63,1.00,5.75,-2.81,-0.13,-0.02,0.19,100.87,-79.81,19.19,-0.31,-2.87,-0.69,4,2
1772820198.654605,3036779,0.07,-0.04,-0.06,-97.75,-81.44,15.75,0.00,7.75,-4.00,-0.08,0.00,0.11,100.12,-79.87,19.19,0.50,-3.00,-0.25,4,2
1772820198.655008,3036819,0.09,0.00,-0.11,-99.12,-81.50,15.81,0.75,5.12,-2.81,-0.09,-0.03,0.10,99.56,-79.87,19.19,1.50,-1.69,0.25,4,2
1772820198.655509,3036860,0.04,-0.07,-0.09,-100.56,-81.56,15.94,0.62,4.62,-1.94,-0.13,-0.09,0.12,99.06,-79.87,19.25,1.12,-1.44,0.19,4,2
1772820198.655954,3036900,0.07,-0.02,-0.09,-102.12,-81.56,16.00,-0.37,3.69,-0.69,-0.12,-0.10,0.10,98.75,-79.87,19.31,0.50,-1.19,0.06,4,1
1772820198.656375,3036940,0.02,0.00,-0.11,-102.75,-81.56,15.94,-0.69,1.44,0.19,-0.07,-0.06,0.13,98.44,-79.87,19.31,0.37,-0.75,0.06,3,1
1772820198.656783,3036980,0.02,0.03,-0.08,-103.06,-81.56,15.94,-0.75,0.94,0.50,-0.10,-0.08,0.15,98.25,-79.87,19.31,0.56,-0.62,0.00,2,1
1772820198.657261,3037021,-0.02,0.03,-0.13,-103.00,-81.56,15.88,-0.50,-0.19,0.75,-0.09,-0.03,0.17,98.00,-79.87,19.31,0.69,-0.37,-0.06,2,1
1772820198.657697,3037061,-0.02,0.04,-0.11,-103.06,-81.50,15.88,-0.62,0.88,-0.06,-0.12,0.00,0.24,97.81,-79.87,19.31,-0.06,-0.56,0.00,2,1
1772820198.658122,3037101,0.01,0.02,-0.14,-103.37,-81.56,15.88,-0.75,0.50,-0.94,-0.14,0.00,0.11,97.56,-79.87,19.31,0.50,-0.69,0.50,2,1
1772820198.658573,3037141,0.08,0.03,-0.10,-103.56,-81.56,15.94,0.25,-0.56,-1.44,-0.09,-0.01,0.09,97.50,-79.87,19.31,0.50,-0.25,0.37,3,1
1772820198.659006,3037181,0.01,0.00,-0.06,-103.37,-81.62,16.00,1.12,-1.25,-1.06,-0.10,-0.07,0.10,97.44,-79.87,19.37,-0.13,0.19,-0.19,3,1
1772820198.659430,3037221,0.02,-0.06,-0.03,-103.00,-81.69,16.06,1.06,-2.06,-0.13,-0.09,-0.11,0.20,97.37,-79.87,19.37,-0.81,0.06,0.00,2,1
1772820198.659857,3037262,-0.04,-0.07,-0.01,-102.44,-81.69,16.06,-0.50,-2.31,0.37,-0.10,-0.04,0.09,97.25,-79.87,19.31,-0.81,0.06,0.31,3,2
1772820198.660288,3037302,-0.01,0.03,-0.01,-101.75,-81.69,16.06,-2.00,-2.50,0.56,-0.11,-0.02,0.13,97.25,-79.87,19.31,-0.13,0.88,0.37,3,2
1772820198.660706,3037342,-0.07,0.09,-0.02,-101.06,-81.69,16.00,-0.88,-1.87,0.81,-0.10,-0.05,0.16,97.25,-79.87,19.31,0.25,0.06,-0.06,3,3
1772820198.661115,3037382,0.01,0.04,-0.06,-101.00,-81.62,15.94,-0.19,0.81,0.88,-0.13,-0.09,0.14,97.06,-79.87,19.31,0.13,0.13,0.06,4,3
1772820198.661527,3037422,-0.02,0.01,-0.06,-101.06,-81.62,15.94,0.37,-0.37,0.81,-0.12,-0.08,0.13,97.00,-79.87,19.31,0.75,0.31,0.25,4,3
1772820198.661903,3037463,0.01,0.07,-0.07,-100.81,-81.62,15.88,-0.50,-0.75,0.06,-0.09,-0.06,0.05,96.87,-79.87,19.37,-0.19,0.37,0.13,4,3
1772820198.662264,3037503,0.06,0.00,-0.04,-100.50,-81.62,15.88,0.25,-1.69,0.31,-0.06,-0.07,0.12,96.87,-79.87,19.37,-0.13,0.13,0.00,3,4
1772820198.662625,3037543,-0.01,0.04,0.01,-100.31,-81.56,15.88,-0.62,-0.50,0.69,-0.06,-0.06,0.13,96.81,-79.87,19.37,-0.13,0.06,0.31,3,4
1772820198.663002,3037583,0.01,0.02,-0.03,-100.19,-81.56,15.88,-0.56,-1.50,0.06,-0.11,-0.04,0.10,96.75,-79.87,19.37,0.37,0.56,0.88,3,4
1772820198.663366,3037623,-0.02,0.10,-0.05,-99.69,-81.62,15.81,-0.50,-0.69,-0.56,-0.11,-0.04,0.13,96.69,-79.94,19.31,0.50,0.37,0.62,3,4
1772820198.663723,3037663,-0.04,0.11,-0.03,-99.69,-81.62,15.81,0.19,0.37,-0.50,-0.13,-0.03,0.18,96.56,-79.94,19.31,0.44,-0.06,0.56,2,3
1772820198.664082,3037703,0.01,0.01,-0.08,-99.81,-81.62,15.94,1.31,0.37,-1.12,-0.09,-0.06,0.15,96.44,-79.94,19.31,-0.37,-0.19,0.00,2,3
1772820198.664435,3037744,0.05,-0.04,-0.06,-99.81,-81.62,15.94,0.37,-0.50,0.06,-0.10,-0.05,0.08,96.37,-79.94,19.31,0.62,0.06,0.31,1,2
1772820198.664793,3037784,0.00,0.00,-0.03,-99.56,-81.62,15.94,-0.50,-1.00,0.19,-0.11,-0.01,0.12,96.31,-79.94,19.37,0.00,0.56,0.37,1,2
1772820198.665050,3037824,-0.01,0.05,-0.05,-99.31,-81.69,15.94,-0.69,-1.19,0.19,-0.11,-0.05,0.12,96.31,-79.94,19.37,0.06,0.50,0.44,1,2
1772820198.665284,3037864,-0.03,0.05,0.01,-99.00,-81.69,15.94,-0.19,-1.06,0.19,-0.12,-0.01,0.12,96.25,-79.94,19.37,0.00,0.31,0.37,1,2
1772820198.665522,3037904,0.00,0.01,-0.02,-98.94,-81.69,15.94,0.19,-0.56,-0.06,-0.10,-0.05,0.10,96.19,-79.94,19.37,0.13,0.13,0.25,1,2
1772820198.665878,3037944,-0.01,0.00,-0.03,-98.94,-81.69,15.94,0.31,0.00,-0.13,-0.11,-0.05,0.10,96.12,-79.94,19.37,0.31,0.19,0.25,1,3
1772820198.666225,3037985,0.01,0.00,-0.02,-98.94,-81.69,15.94,0.00,0.00,-0.25,-0.10,-0.05,0.10,96.00,-79.94,19.37,0.37,0.13,0.06,1,3
