host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772721386.208399,275030,0.07,-0.33,0.13,-28.37,-82.75,245.00,2.06,8.06,-9.63,0.11,0.13,-0.24,146.94,-81.94,14.75,-14.56,7.62,-3.19,4,2
1772721386.208924,275071,0.09,-0.34,-0.05,-2.94,-83.19,245.31,-4.31,7.06,-8.38,-0.08,0.16,-0.01,145.31,-82.19,14.44,-10.00,-12.25,-3.69,4,2
1772721386.209274,275110,0.08,-0.24,-0.14,-2.69,-83.50,245.37,-3.69,4.25,-2.87,-0.03,0.11,-0.12,143.94,-82.19,14.19,-7.69,0.13,-6.06,4,2
1772721386.209599,275149,0.12,-0.01,-0.15,-2.69,-83.62,245.25,-1.94,1.69,5.00,-0.29,0.11,0.14,141.44,-82.37,14.19,-0.50,-14.63,-4.31,3,1
1772721386.210122,275191,0.14,0.03,-0.13,-3.06,-83.37,244.94,2.06,-4.87,11.38,-0.12,-0.19,0.02,139.87,-82.31,14.50,0.44,-8.38,-2.19,3,1
1772721386.210487,275233,-0.03,0.26,-0.06,-31.31,-82.94,244.37,-1.69,-4.69,15.75,-0.09,-0.09,0.41,136.94,-82.62,14.63,3.94,-9.88,-1.37,2,1
1772721386.211133,275274,-0.03,0.37,-0.13,-34.38,-82.56,243.69,-5.12,0.06,12.25,-0.09,-0.21,0.33,134.94,-82.81,14.94,3.81,-1.50,-0.75,2,1
1772721386.211613,275313,0.15,0.39,-0.18,-37.88,-82.44,243.06,-4.69,6.56,9.13,-0.01,-0.13,0.16,134.31,-82.75,15.00,-1.94,3.62,-1.94,2,1
1772721386.211935,275353,0.32,0.31,-0.23,-41.56,-82.50,242.50,-5.56,7.81,4.00,-0.03,0.00,-0.02,134.75,-82.56,15.00,-4.44,5.06,-3.19,2,1
1772721386.212227,275394,0.36,0.17,-0.18,-43.44,-82.56,242.19,-5.12,2.25,0.13,0.01,0.03,-0.16,135.12,-82.37,14.94,-3.94,0.81,-2.56,2,1
1772721386.212517,275435,0.27,0.10,-0.10,-43.19,-82.50,242.00,-2.69,-5.12,0.62,0.00,0.12,-0.10,134.81,-82.31,14.88,-1.19,-2.44,-0.69,2,1
1772721386.212823,275476,0.08,0.08,-0.02,-42.25,-82.31,241.87,-0.44,-6.12,0.94,-0.01,0.12,-0.02,134.50,-82.44,14.88,1.56,-2.37,0.69,2,1
1772721386.213193,275515,0.00,0.07,0.00,-41.44,-82.12,241.87,0.50,-4.25,0.56,-0.06,0.22,0.00,134.37,-82.50,14.88,3.19,-1.81,1.81,2,1
1772721386.213481,275554,-0.10,0.07,0.09,-40.56,-82.06,241.94,1.50,-2.94,-2.37,0.00,0.14,-0.12,134.50,-82.62,14.88,1.50,-0.06,2.00,2,1
1772721386.220947,275596,-0.03,-0.02,0.11,-39.50,-82.06,242.19,1.44,-1.00,-4.44,-0.03,0.14,-0.07,134.94,-82.75,14.81,0.75,-2.00,2.00,2,1
1772721386.221308,275637,0.04,-0.13,0.06,-38.38,-82.19,242.44,2.12,1.56,-5.56,0.00,0.08,-0.10,135.06,-82.81,14.69,0.25,-1.75,1.75,2,1
1772721386.221648,275678,0.10,-0.13,0.00,-37.63,-82.44,242.75,2.56,3.56,-4.44,0.02,0.01,-0.12,135.25,-82.87,14.63,-0.37,-0.31,1.25,2,1
1772721386.221930,275717,0.17,-0.12,-0.01,-37.38,-82.62,242.94,2.12,2.81,-2.75,0.03,0.00,-0.13,135.56,-82.87,14.56,-1.56,0.81,0.50,2,1
1772721386.222285,275756,0.13,-0.09,0.00,-37.25,-82.75,243.12,2.06,1.87,-2.37,0.00,0.00,-0.12,135.94,-82.87,14.50,-3.50,1.37,-0.56,1,1
1772721386.222676,275797,0.04,-0.11,0.00,-37.00,-82.87,243.31,1.31,2.75,-2.81,-0.02,0.04,-0.13,136.06,-82.81,14.31,-3.81,-2.06,-0.44,1,1
1772721386.223039,275838,0.06,-0.12,0.00,-36.94,-83.06,243.44,0.13,3.06,-1.06,-0.06,0.09,0.03,135.50,-82.94,14.19,-2.37,-4.75,0.50,2,1
1772721386.223420,275879,-0.01,-0.04,-0.03,-4.12,-83.19,243.44,-1.19,3.62,0.37,0.00,0.06,-0.03,135.19,-83.00,14.06,-0.37,-2.06,0.88,2,1
1772721386.223802,275918,0.10,-0.02,-0.06,-4.12,-83.25,243.31,-1.62,4.75,1.00,0.00,0.02,0.01,134.81,-83.12,14.06,0.44,-2.56,0.81,2,1
1772721386.224135,275957,0.14,0.01,-0.07,-4.12,-83.37,243.25,-1.44,4.50,0.75,-0.02,0.07,0.06,175.12,-83.19,14.00,0.62,-2.31,0.69,2,1
1772721386.224551,275998,0.09,0.02,-0.09,-4.19,-83.50,243.19,-0.50,3.12,0.94,-0.09,0.04,0.10,175.19,-83.31,14.00,1.37,-1.81,1.00,2,2
1772721386.224947,276039,0.04,0.02,-0.07,-4.25,-83.56,243.12,0.31,3.62,1.12,-0.05,0.00,0.04,175.19,-83.31,14.06,1.56,0.88,0.44,2,2
1772721386.225313,276080,0.21,0.00,-0.07,-4.25,-83.62,243.06,0.06,3.87,0.94,0.03,-0.01,-0.06,175.19,-83.25,14.06,0.31,2.06,0.31,2,2
1772721386.225670,276119,0.19,-0.04,-0.01,-4.31,-83.75,243.06,-0.75,3.37,-0.25,0.00,-0.02,-0.10,175.19,-83.19,14.06,-1.87,3.81,-0.44,2,2
1772721386.226011,276158,0.22,-0.05,-0.01,-4.31,-83.81,243.00,-1.19,2.50,-0.44,0.01,0.08,-0.20,136.25,-83.06,13.94,-2.31,2.31,-0.19,2,2
1772721386.226376,276199,0.14,-0.07,0.04,-4.25,-83.87,243.00,-1.75,-0.81,-2.37,0.01,0.08,-0.23,136.87,-83.06,13.88,-2.37,0.56,-0.37,2,2
1772721386.226739,276240,0.11,-0.08,0.03,-4.12,-83.87,243.00,-1.06,-2.37,-0.75,-0.03,0.07,-0.09,136.69,-83.06,13.81,0.13,-3.25,0.81,2,3
1772721386.227058,276280,0.01,-0.04,0.03,-4.12,-83.81,243.00,-1.00,-2.06,1.44,0.00,0.07,0.00,175.31,-83.19,13.81,2.25,-1.81,1.12,2,3
1772721386.227370,276319,0.06,0.01,0.02,-4.19,-83.75,242.87,-1.12,0.25,2.12,0.02,0.01,0.01,175.31,-83.25,13.88,1.81,0.13,0.56,2,3
1772721386.227689,276359,0.11,0.08,0.00,-4.25,-83.69,242.81,-0.88,0.50,0.00,-0.03,0.12,0.00,175.31,-83.19,13.88,-0.56,0.94,-0.13,2,3
1772721386.228015,276400,0.06,0.05,-0.01,-4.25,-83.75,242.81,0.62,0.37,-2.62,-0.01,0.04,-0.14,175.31,-83.19,13.81,-2.37,1.06,-0.50,2,2
1772721386.228367,276440,0.02,-0.09,0.00,-4.12,-83.81,242.94,1.56,-0.69,-2.37,-0.10,0.04,0.03,175.37,-83.25,13.69,-0.81,-2.75,0.19,2,2
1772721386.228670,276481,0.03,-0.07,0.02,-4.06,-83.81,243.06,1.12,-0.06,0.75,0.00,0.02,0.02,175.37,-83.25,13.75,1.12,0.19,-0.06,2,2
1772721386.228943,276521,0.13,-0.01,0.04,-4.12,-83.81,243.00,0.06,2.06,2.12,0.03,0.02,-0.06,175.37,-83.25,13.75,0.81,1.25,-0.37,2,3
1772721386.229206,276560,0.23,-0.01,0.00,-4.19,-83.87,242.94,-0.50,2.81,0.56,0.01,0.07,-0.14,175.37,-83.19,13.81,-0.44,1.69,-0.37,2,3
1772721386.229497,276601,0.08,-0.04,0.02,-4.19,-83.87,242.94,-1.00,0.69,-0.94,-0.03,0.05,-0.08,175.37,-83.19,13.75,-1.06,-0.50,0.00,2,3
1772721386.229775,276641,0.05,-0.03,0.02,-4.12,-83.94,242.94,-0.44,-0.44,-0.44,-0.02,0.05,-0.07,175.37,-83.19,13.69,-0.44,-0.81,-0.13,3,3
1772721386.230050,276681,0.18,-0.05,-0.03,-4.12,-83.94,242.94,-0.13,0.19,0.06,0.02,0.07,-0.11,175.37,-83.19,13.69,-0.56,-1.19,-0.44,3,3
1772721386.230328,276722,0.21,-0.07,-0.01,-4.12,-83.94,242.94,-0.06,-0.69,-0.50,0.03,0.00,-0.12,175.37,-83.25,13.69,-1.31,-1.62,-0.19,2,3
1772721386.230604,276761,0.15,-0.08,-0.03,-4.12,-83.87,242.94,-1.06,-2.31,-0.56,-0.04,0.09,0.05,175.37,-83.31,13.56,-1.62,-2.87,-0.25,3,3
1772721386.230900,276801,-0.03,0.02,0.00,-4.12,-83.81,242.94,-0.50,-2.00,0.44,-0.02,0.16,0.08,175.37,-83.31,13.56,0.25,0.37,-1.00,2,3
1772721386.231168,276842,-0.02,-0.02,-0.01,-4.12,-83.81,242.94,2.37,0.19,0.13,-0.04,-0.08,-0.01,175.31,-83.25,13.63,1.25,2.69,-1.37,2,3
1772721386.231435,276883,0.17,-0.08,-0.03,-4.19,-83.81,243.00,2.44,0.69,2.56,0.03,-0.09,-0.08,175.31,-83.25,13.69,0.56,-0.25,-0.25,2,3
1772721386.231694,276922,0.20,-0.06,0.02,-4.31,-83.69,242.94,-1.56,-0.75,2.06,0.09,0.00,-0.10,175.31,-83.19,13.69,0.19,0.75,0.00,3,3
1772721386.231957,276961,0.10,0.00,0.04,-4.31,-83.69,242.81,-4.69,-0.06,-0.62,-0.01,0.03,-0.13,175.31,-83.19,13.69,-0.44,0.62,0.13,3,3
1772721386.232223,277002,0.14,0.09,0.01,-4.25,-83.69,242.69,-2.94,0.25,-1.12,-0.02,0.04,-0.08,175.31,-83.19,13.69,-0.50,1.19,-0.56,3,4
1772721386.232481,277042,0.03,0.06,0.00,-4.25,-83.75,242.62,-0.75,0.06,-1.69,-0.02,0.07,-0.08,175.31,-83.12,13.69,0.69,0.94,-0.37,2,4
1772721386.271733,277082,0.07,-0.05,0.00,-4.12,-83.81,242.75,0.19,-0.75,-2.12,0.00,0.04,-0.07,175.31,-83.12,13.75,1.75,-0.13,-0.56,2,4
1772721386.310937,277122,0.05,-0.03,0.01,-4.06,-83.81,242.81,-0.94,-0.56,-1.81,0.04,0.01,-0.05,175.31,-83.12,13.81,1.25,0.50,-0.25,2,4
1772721386.350160,277161,0.00,-0.01,0.03,-4.00,-83.87,242.81,-0.88,-0.31,-1.50,-0.01,0.04,-0.09,175.31,-83.12,13.81,0.00,0.44,0.19,3,4
1772721386.391036,277202,0.03,0.00,0.03,-3.94,-83.94,242.87,0.06,0.31,-1.50,-0.03,0.02,-0.06,175.31,-83.12,13.75,-1.06,-0.81,0.62,3,4
1772721386.431688,277242,0.22,-0.11,-0.08,-3.94,-83.94,242.94,1.37,0.37,-0.69,-0.02,0.10,-0.07,175.37,-83.19,13.75,-0.19,-0.75,0.44,3,4
1772721386.472544,277283,0.07,-0.03,0.00,-3.87,-83.94,243.00,1.75,0.81,-0.75,-0.03,0.09,-0.03,175.37,-83.19,13.75,0.37,-0.19,0.13,3,4
1772721386.511631,277322,0.07,-0.07,0.00,-3.87,-84.00,243.12,1.62,0.75,-0.13,-0.03,0.08,-0.09,175.37,-83.19,13.75,0.50,0.75,-0.06,3,4
1772721386.551481,277362,0.09,-0.07,0.00,-3.87,-84.00,243.12,1.12,0.31,0.31,-0.05,0.00,0.03,175.37,-83.12,13.81,1.37,0.69,-0.19,3,4
1772721386.592196,277403,0.12,-0.09,0.00,-3.94,-84.00,243.12,1.50,1.31,1.87,0.14,-0.13,-0.23,137.62,-83.00,13.94,2.19,5.56,-2.12,4,4
1772721386.632712,277443,0.23,-0.20,0.00,-4.00,-84.00,243.12,-0.75,1.06,-0.13,0.03,-0.01,-0.11,137.25,-83.00,13.94,-2.69,-3.44,-1.25,3,3
1772721386.673065,277484,-0.03,-0.27,-0.03,-4.00,-84.00,243.06,-4.19,0.19,3.44,-0.15,0.01,0.06,135.94,-83.12,13.81,-2.94,-6.56,-0.25,3,4
1772721386.711937,277523,-0.06,-0.09,-0.03,-4.12,-83.94,242.75,-6.75,1.69,5.12,-0.05,0.13,0.00,175.19,-83.25,13.69,-2.06,-5.19,0.25,4,4
1772721386.750954,277562,0.20,0.09,-0.02,-4.25,-83.87,242.25,-7.75,2.44,4.69,0.02,0.30,0.15,175.25,-83.44,13.63,-1.44,-4.00,-0.62,3,4
1772721386.792408,277603,0.01,0.09,-0.06,-4.37,-83.87,241.87,-2.56,4.50,3.31,-0.02,0.13,0.09,175.19,-83.50,13.63,-0.37,-0.25,-2.56,3,4
