host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772476431.420045,2522200,-0.04,0.39,0.07,-41.31,-80.69,99.44,52.25,23.87,-6.75,-0.01,0.10,-0.30,-0.75,-76.50,279.19,3.94,5.69,-0.44,5,6
1772476431.420289,2522240,1.01,0.19,-0.12,-45.25,-81.56,101.69,49.69,16.31,-17.94,-0.02,0.13,-0.14,-0.75,-76.62,279.44,6.44,-1.62,-4.50,7,6
1772476431.420521,2522281,0.45,-0.12,0.21,-46.44,-82.62,104.06,42.75,8.25,-25.19,-0.04,-0.19,-0.32,-0.31,-76.69,279.81,7.31,2.50,-3.44,8,7
1772476431.420748,2522320,-0.58,-0.17,0.47,-4.44,-83.44,106.50,42.63,5.50,-21.87,-0.05,-0.42,-0.35,0.00,-76.75,280.25,8.19,-0.06,-3.12,9,8
1772476431.420992,2522360,-0.12,-0.34,0.28,-3.87,-84.25,108.62,36.56,17.87,-14.06,-0.13,-0.37,-0.06,0.56,-76.81,280.62,5.31,1.87,0.00,9,8
1772476431.421224,2522401,-0.32,-0.53,0.25,-3.44,-85.06,110.37,32.56,18.94,-10.00,-0.05,-0.18,-0.15,0.88,-77.00,280.75,-0.13,1.25,2.50,9,7
1772476431.421580,2522441,0.01,-0.63,0.12,-3.12,-85.81,111.87,25.56,16.00,-6.00,-0.02,-0.07,-0.04,0.62,-77.06,280.69,-0.56,0.37,3.50,10,6
1772476431.422082,2522481,-0.15,-0.67,0.12,-2.94,-86.31,112.94,16.56,11.56,-3.37,0.03,-0.01,-0.27,0.06,-77.12,280.50,-1.50,1.81,3.50,11,4
1772476431.422534,2522521,-0.04,-0.41,0.12,-2.62,-86.81,113.75,7.94,10.13,0.00,0.03,0.01,-0.15,-0.31,-77.12,280.37,0.75,0.31,1.75,9,4
1772476431.422973,2522562,0.09,-0.23,-0.01,-2.56,-87.06,114.00,0.88,8.19,2.00,0.10,0.04,-0.20,-0.62,-77.19,280.37,0.75,0.62,1.06,10,5
1772476431.423435,2522602,-0.16,-0.13,0.04,-2.62,-87.12,113.87,-4.00,8.50,3.69,0.00,-0.03,-0.13,-0.88,-77.19,280.37,0.69,1.31,1.37,9,5
1772476431.423899,2522642,-0.24,0.00,0.09,-2.75,-87.06,113.56,-5.62,7.37,3.44,-0.01,-0.04,-0.10,-1.12,-77.31,280.31,-0.44,1.06,2.00,8,4
1772476431.424336,2522682,-0.42,0.07,0.17,-2.87,-87.00,113.19,-7.00,8.63,4.44,0.00,-0.03,0.09,-1.44,-77.31,280.19,-1.06,0.50,1.81,6,3
1772476431.424782,2522722,-0.26,0.28,0.11,-3.06,-86.87,112.69,-4.62,11.69,3.06,0.07,-0.06,0.06,-1.81,-77.37,280.06,-0.06,1.44,2.62,6,2
1772476431.425191,2522761,-0.07,0.21,-0.03,-176.75,-86.69,112.37,-0.31,11.88,1.94,0.06,0.05,-0.04,-2.25,-77.44,279.94,0.25,1.56,1.87,6,3
1772476431.425577,2522802,0.03,0.15,-0.04,-176.62,-86.56,112.25,1.69,10.63,2.75,0.19,0.08,-0.04,-2.50,-77.56,279.94,-0.31,3.19,2.94,5,3
1772476431.425955,2522842,0.02,0.15,0.03,-176.50,-86.31,112.25,3.75,8.00,2.37,0.01,0.03,-0.10,-2.75,-77.56,280.06,4.94,-1.31,-1.12,4,3
1772476431.426329,2522883,0.08,-0.01,0.01,-176.37,-86.12,112.31,5.62,5.50,2.50,0.01,-0.04,-0.19,-2.69,-77.50,280.25,4.31,-0.75,-1.25,3,3
1772476431.426709,2522922,0.00,-0.01,-0.02,-176.31,-86.00,112.44,4.31,0.37,1.50,0.02,-0.02,-0.20,-2.56,-77.50,280.44,2.69,-1.00,-1.50,3,3
1772476431.426983,2522962,-0.15,-0.07,0.04,-176.25,-85.94,112.62,3.44,-2.56,1.06,-0.02,-0.08,-0.12,-2.31,-77.50,280.56,-0.94,-2.06,-1.25,3,2
1772476431.427205,2523003,-0.24,-0.06,0.15,-176.25,-86.00,112.69,1.19,-2.19,1.19,0.03,-0.14,0.04,-2.00,-77.37,280.56,-2.44,-1.69,-0.37,2,2
1772476431.427414,2523043,-0.28,-0.03,0.15,-176.19,-85.94,112.69,-0.06,0.31,1.56,0.03,-0.03,-0.16,-1.81,-77.37,280.50,-3.25,-0.37,0.56,3,3
1772476431.427671,2523083,-0.31,0.07,0.20,-176.12,-85.87,112.62,-1.31,4.12,2.69,-0.07,-0.10,0.02,-1.62,-77.31,280.44,-2.50,-1.12,0.75,3,3
