host_time_s,t_ms,ax1,ay1,az1,roll1,pitch1,yaw1,gx1,gy1,gz1,ax2,ay2,az2,roll2,pitch2,yaw2,gx2,gy2,gz2,emg1,emg2
1772823106.754586,5944300,-0.02,0.02,-0.02,-76.87,-80.37,86.81,0.19,0.81,-1.06,0.01,-0.11,-0.05,88.56,-78.69,18.37,2.56,0.88,0.44,3,3
1772823106.755676,5944341,0.02,0.03,-0.04,-77.06,-80.37,86.81,0.75,1.06,-0.81,0.00,-0.10,0.00,88.50,-78.69,18.44,2.56,0.56,0.31,2,3
1772823106.756937,5944381,0.09,0.05,-0.06,-77.25,-80.44,86.87,1.06,0.44,-0.62,-0.02,-0.15,0.02,88.62,-78.69,18.56,2.75,0.81,0.19,3,3
1772823106.757692,5944421,-0.02,-0.02,-0.08,-77.25,-80.44,86.94,1.37,-0.50,-0.75,-0.03,-0.11,-0.07,88.69,-78.69,18.62,1.75,1.31,0.25,4,2
1772823106.758782,5944460,-0.03,-0.02,-0.08,-77.19,-80.50,87.06,1.31,-1.06,-0.81,-0.07,-0.18,0.01,88.81,-78.69,18.69,1.62,0.81,0.44,4,2
1772823106.759649,5944501,0.03,-0.08,-0.03,-76.87,-80.50,87.12,0.44,-1.37,-0.50,-0.02,-0.14,-0.03,89.06,-78.69,18.75,0.19,0.88,0.25,5,2
1772823106.760379,5944542,0.00,-0.01,-0.03,-76.50,-80.50,87.12,-0.44,-2.50,-0.13,0.00,-0.12,-0.06,89.25,-78.69,18.75,-0.06,0.94,0.69,5,2
1772823106.761131,5944582,0.01,0.00,-0.02,-75.94,-80.44,87.12,-0.75,-2.25,0.00,-0.01,-0.14,-0.09,89.37,-78.75,18.69,-0.81,0.75,0.62,5,2
1772823106.762086,5944622,-0.01,0.04,0.00,-75.44,-80.44,87.12,-0.88,-2.19,0.25,0.04,-0.11,-0.09,89.44,-78.75,18.69,0.00,0.50,1.31,5,2
1772823106.762682,5944661,-0.02,0.07,0.00,-74.94,-80.44,87.12,-0.62,-1.75,0.19,-0.03,-0.12,-0.06,89.44,-78.81,18.62,-0.06,0.19,0.50,6,2
1772823106.762960,5944702,-0.04,0.07,-0.01,-74.56,-80.37,87.12,-0.13,-1.50,0.19,0.00,-0.09,-0.10,89.37,-78.81,18.62,0.50,0.31,0.25,7,2
1772823106.763206,5944743,-0.02,0.09,-0.03,-74.31,-80.37,87.12,0.75,-0.81,-0.13,0.01,-0.10,-0.05,89.37,-78.81,18.69,1.56,0.75,0.00,7,3
1772823106.763460,5944783,-0.02,0.00,-0.02,-74.12,-80.37,87.19,1.25,-0.88,-0.06,-0.05,-0.10,-0.03,89.50,-78.81,18.69,0.44,0.56,-0.25,6,3
1772823106.763793,5944823,-0.07,-0.02,-0.03,-74.00,-80.37,87.19,1.00,-1.00,0.19,-0.02,-0.15,-0.06,89.44,-78.81,18.75,0.69,-0.06,-0.44,7,4
1772823106.764132,5944863,0.00,-0.06,-0.02,-73.87,-80.37,87.25,0.44,-0.37,0.37,0.05,-0.22,-0.11,89.44,-78.81,18.75,0.06,0.00,0.19,7,4
1772823106.764405,5944903,0.00,0.02,-0.05,-73.87,-80.31,87.19,-1.25,-0.31,1.37,-0.02,-0.16,-0.10,89.56,-78.81,18.75,-0.94,0.69,0.56,7,4
1772823106.764664,5944943,-0.06,0.11,-0.04,-73.87,-80.31,87.06,-1.56,-0.75,-0.06,-0.03,-0.12,-0.05,89.56,-78.81,18.62,-1.12,0.25,0.75,7,4
1772823106.764908,5944984,0.00,0.10,-0.05,-73.75,-80.31,87.06,-0.62,-0.31,-0.69,-0.01,-0.09,-0.11,89.62,-78.81,18.62,-0.06,0.31,-0.06,7,5
1772823106.765153,5945024,-0.02,0.03,-0.01,-73.75,-80.31,87.06,1.75,-0.25,-0.31,0.00,-0.17,-0.10,89.62,-78.81,18.62,0.19,-0.06,-0.50,7,5
1772823106.765386,5945063,0.00,-0.03,-0.02,-73.81,-80.31,87.12,2.06,0.19,0.44,0.02,-0.15,-0.09,89.62,-78.81,18.69,0.62,0.00,-0.44,7,4
1772823106.765625,5945104,-0.01,0.03,-0.02,-73.94,-80.31,87.12,0.19,-0.13,0.56,-0.02,-0.17,-0.05,89.56,-78.81,18.69,1.12,-0.13,-0.31,7,4
